time,usage
2022-06-02 22:43:33,0
2022-06-02 22:43:32,0.5
2022-06-02 22:43:31,0.250627
2022-06-02 22:43:30,0.250627
2022-06-02 22:43:29,3.29114
2022-06-02 22:43:28,36.25
2022-06-02 22:43:27,55.5831
2022-06-02 22:43:26,43.8287
2022-06-02 22:43:25,45.6853
2022-06-02 22:43:24,45.8228
2022-06-02 22:43:23,40.7125
2022-06-02 22:43:22,41.1168
2022-06-02 22:43:21,42.0513
2022-06-02 22:43:20,47.9899
2022-06-02 22:43:19,40.4092
2022-06-02 22:43:18,49.6203
2022-06-02 22:43:17,44.0506
2022-06-02 22:43:16,48.3709
2022-06-02 22:43:15,44.1919
2022-06-02 22:43:14,43.4343
2022-06-02 22:43:13,53.0303
2022-06-02 22:43:12,47.5949
2022-06-02 22:43:11,56.0301
2022-06-02 22:43:10,50
2022-06-02 22:43:09,49.75
2022-06-02 22:43:08,41.3265
2022-06-02 22:43:07,42.7461
2022-06-02 22:43:06,49.1139
2022-06-02 22:43:05,44.4724
2022-06-02 22:43:04,49.4924
2022-06-02 22:43:03,42.2111
2022-06-02 22:43:02,41.1765
2022-06-02 22:43:01,44.4724
2022-06-02 22:43:00,38.7179
2022-06-02 22:42:59,45
2022-06-02 22:42:58,46.2687
2022-06-02 22:42:57,47.9592
2022-06-02 22:42:56,41.4141
2022-06-02 22:42:55,45.8647
2022-06-02 22:42:54,41.9355
2022-06-02 22:42:53,46.3291
2022-06-02 22:42:52,47.6543
2022-06-02 22:42:51,46.5174
2022-06-02 22:42:50,44.6753
2022-06-02 22:42:49,45.4545
2022-06-02 22:42:48,46.8193
2022-06-02 22:42:47,38.9163
2022-06-02 22:42:46,46.6837
2022-06-02 22:42:45,44.3038
2022-06-02 22:42:44,49.6203
2022-06-02 22:42:43,51.1509
2022-06-02 22:42:42,49.8734
2022-06-02 22:42:41,50.7426
2022-06-02 22:42:40,54.2929
2022-06-02 22:42:39,46.4103
2022-06-02 22:42:38,50
2022-06-02 22:42:37,50.8861
2022-06-02 22:42:36,48.2143
2022-06-02 22:42:35,45.1282
2022-06-02 22:42:34,43.8287
2022-06-02 22:42:33,42.2111
2022-06-02 22:42:32,46.4198
2022-06-02 22:42:31,42.711
2022-06-02 22:42:30,45.5696
2022-06-02 22:42:29,40.2532
2022-06-02 22:42:28,42.4936
2022-06-02 22:42:27,42.132
2022-06-02 22:42:26,42.1053
2022-06-02 22:42:25,49.8759
2022-06-02 22:42:24,42.487
2022-06-02 22:42:23,45.25
2022-06-02 22:42:22,51.8041
2022-06-02 22:42:21,45.2261
2022-06-02 22:42:20,36.9347
2022-06-02 22:42:19,46.5
2022-06-02 22:42:18,54.0201
2022-06-02 22:42:17,43.8903
2022-06-02 22:42:16,48.25
2022-06-02 22:42:15,46.7662
2022-06-02 22:42:14,45.1531
2022-06-02 22:42:13,53.9043
2022-06-02 22:42:12,40.201
2022-06-02 22:42:11,43.4673
2022-06-02 22:42:10,43.5114
2022-06-02 22:42:09,48.1297
2022-06-02 22:42:08,44.5
2022-06-02 22:42:07,45.6633
2022-06-02 22:42:06,52.3342
2022-06-02 22:42:05,48.718
2022-06-02 22:42:04,46.3104
2022-06-02 22:42:03,43.4109
2022-06-02 22:42:02,41.9192
2022-06-02 22:42:01,47.9592
2022-06-02 22:42:00,46.6334
2022-06-02 22:41:59,45.4545
2022-06-02 22:41:58,45.9057
2022-06-02 22:41:57,42.6768
2022-06-02 22:41:56,50.1279
2022-06-02 22:41:55,41.2214
2022-06-02 22:41:54,43.8776
2022-06-02 22:41:53,42.0655
2022-06-02 22:41:52,40.2564
2022-06-02 22:41:51,41.4573
2022-06-02 22:41:50,45.9184
2022-06-02 22:41:49,43.1122
2022-06-02 22:41:48,44.557
2022-06-02 22:41:47,45.5013
2022-06-02 22:41:46,47.4359
2022-06-02 22:41:45,47.2637
2022-06-02 22:41:44,44.0806
2022-06-02 22:41:43,40.8163
2022-06-02 22:41:42,43.8287
2022-06-02 22:41:41,46.5995
2022-06-02 22:41:40,38.7755
2022-06-02 22:41:39,45.4545
2022-06-02 22:41:38,39.6907
2022-06-02 22:41:37,48.4108
2022-06-02 22:41:36,47.5
2022-06-02 22:41:35,47.6773
2022-06-02 22:41:34,41.75
2022-06-02 22:41:33,46.5995
2022-06-02 22:41:32,46.8354
2022-06-02 22:41:31,46.6165
2022-06-02 22:41:30,46.4646
2022-06-02 22:41:29,50
2022-06-02 22:41:28,42.9648
2022-06-02 22:41:27,41.7949
2022-06-02 22:41:26,44.5
2022-06-02 22:41:25,45.0633
2022-06-02 22:41:24,47.3008
2022-06-02 22:41:23,47.1322
2022-06-02 22:41:22,44.3878
2022-06-02 22:41:21,50.8685
2022-06-02 22:41:20,52.8061
2022-06-02 22:41:19,51.5151
2022-06-02 22:41:18,51.4851
2022-06-02 22:41:17,46.2121
2022-06-02 22:41:16,45.5696
2022-06-02 22:41:15,41.4141
2022-06-02 22:41:14,42
2022-06-02 22:41:13,42.6065
2022-06-02 22:41:12,46.7005
2022-06-02 22:41:11,43.2911
2022-06-02 22:41:10,46.0957
2022-06-02 22:41:09,45.1613
2022-06-02 22:41:08,47.7273
2022-06-02 22:41:07,48.5075
2022-06-02 22:41:06,47.4619
2022-06-02 22:41:05,55.8313
2022-06-02 22:41:04,54.4304
2022-06-02 22:41:03,74.9386
2022-06-02 22:41:02,50
2022-06-02 22:41:01,43.038
2022-06-02 22:41:00,52.5547
2022-06-02 22:40:59,38.3459
2022-06-02 22:40:58,58.5427
2022-06-02 22:40:57,57.8431
2022-06-02 22:40:56,42.3077
2022-06-02 22:40:55,55.2764
2022-06-02 22:40:54,45.6633
2022-06-02 22:40:53,46.0957
2022-06-02 22:40:52,38.5787
2022-06-02 22:40:51,44.9239
