time,free,used,cached,buffers
2022-06-14 06:49:13,31415.14,492.668,201.1836,3.25
2022-06-14 06:49:12,31424.18,491.875,192.9375,3.242188
2022-06-14 06:49:11,31423.79,492.832,192.6406,2.972656
2022-06-14 06:49:10,31428.77,491.8242,188.8086,2.832031
2022-06-14 06:49:09,31427.54,493.0391,188.8242,2.832031
2022-06-14 06:49:08,31427.74,492.8398,188.8242,2.832031
2022-06-14 06:49:07,31426.66,494.0898,188.7891,2.695312
2022-06-14 06:49:06,31426.66,494.0898,188.7891,2.695312
2022-06-14 06:49:05,31426.41,494.3438,188.7891,2.695312
2022-06-14 06:49:04,31426.41,494.3438,188.7891,2.695312
2022-06-14 06:49:03,31426.53,494.3242,188.6914,2.695312
2022-06-14 06:49:02,31425.67,495.1797,188.6914,2.695312
2022-06-14 06:49:01,31425.9,494.9492,188.6914,2.695312
2022-06-14 06:49:00,31425.65,495.2031,188.6914,2.695312
2022-06-14 06:48:59,31425.67,495.1797,188.6914,2.695312
2022-06-14 06:48:58,31426.15,494.7031,188.6914,2.695312
2022-06-14 06:48:57,31426.17,494.6797,188.6914,2.695312
2022-06-14 06:48:56,31425.91,494.9414,188.6914,2.695312
2022-06-14 06:48:55,31425.92,494.9336,188.6914,2.695312
2022-06-14 06:48:54,31425.91,494.9414,188.6914,2.695312
2022-06-14 06:48:53,31425.93,494.9336,188.6914,2.679688
2022-06-14 06:48:52,31425.92,494.9492,188.6914,2.679688
2022-06-14 06:48:51,31425.91,494.957,188.6914,2.679688
2022-06-14 06:48:50,31425.66,495.2031,188.6914,2.679688
2022-06-14 06:48:49,31425.94,494.9258,188.6914,2.679688
2022-06-14 06:48:48,31425.92,494.9492,188.6914,2.679688
2022-06-14 06:48:47,31425.95,494.9258,188.6836,2.679688
2022-06-14 06:48:46,31426.17,494.7031,188.6914,2.671875
2022-06-14 06:48:45,31425.95,494.9258,188.6914,2.671875
2022-06-14 06:48:44,31425.26,495.6133,188.6914,2.671875
2022-06-14 06:48:43,31425.26,495.6133,188.6914,2.671875
2022-06-14 06:48:42,31425.47,495.4023,188.6953,2.671875
2022-06-14 06:48:41,31425.26,495.6094,188.6953,2.671875
2022-06-14 06:48:40,31425.52,495.3633,188.6875,2.664062
2022-06-14 06:48:39,31425.77,495.1172,188.6875,2.664062
2022-06-14 06:48:38,31425.8,495.0859,188.6875,2.664062
2022-06-14 06:48:37,31426.02,494.8633,188.6875,2.664062
2022-06-14 06:48:36,31425.79,495.0938,188.6875,2.664062
2022-06-14 06:48:35,31426.03,494.8555,188.6875,2.664062
2022-06-14 06:48:34,31426.07,494.8164,188.6875,2.664062
2022-06-14 06:48:33,31425.8,495.0859,188.6875,2.664062
2022-06-14 06:48:32,31425.56,495.3242,188.6875,2.664062
2022-06-14 06:48:31,31425.55,495.332,188.6875,2.664062
2022-06-14 06:48:30,31425.81,495.0781,188.6875,2.664062
2022-06-14 06:48:29,31426.05,494.832,188.6875,2.664062
2022-06-14 06:48:28,31426.07,494.8164,188.6875,2.664062
2022-06-14 06:48:27,31426.06,494.8242,188.6875,2.664062
