time,usage
2022-04-27 17:14:21,0.250627
2022-04-27 17:14:20,0.250627
2022-04-27 17:14:19,0.250627
2022-04-27 17:14:18,0.501253
2022-04-27 17:14:17,0.746269
2022-04-27 17:14:16,0.250627
2022-04-27 17:14:15,0.251256
2022-04-27 17:14:14,0.5
2022-04-27 17:14:13,0.250627
2022-04-27 17:14:12,0
2022-04-27 17:14:11,0.74813
2022-04-27 17:14:10,0
2022-04-27 17:14:09,0.251256
2022-04-27 17:14:08,0.5
2022-04-27 17:14:07,0
2022-04-27 17:14:06,0.75
2022-04-27 17:14:05,0.250627
2022-04-27 17:14:04,0.498753
2022-04-27 17:14:03,0.501253
2022-04-27 17:14:02,0.5
2022-04-27 17:14:01,0
2022-04-27 17:14:00,0.753769
2022-04-27 17:13:59,0.250627
2022-04-27 17:13:58,0.250627
2022-04-27 17:13:57,1.24378
2022-04-27 17:13:56,0.5
2022-04-27 17:13:55,0.250627
2022-04-27 17:13:54,0.250627
2022-04-27 17:13:53,0.250627
2022-04-27 17:13:52,0.501253
2022-04-27 17:13:51,0.250627
2022-04-27 17:13:50,0
2022-04-27 17:13:49,0.74813
2022-04-27 17:13:48,0.250627
2022-04-27 17:13:47,1.00251
2022-04-27 17:13:46,0.251256
2022-04-27 17:13:45,0.250627
2022-04-27 17:13:44,0.250627
2022-04-27 17:13:43,0.5
2022-04-27 17:13:42,0.250627
2022-04-27 17:13:41,0.5
2022-04-27 17:13:40,0.498753
2022-04-27 17:13:39,0.251889
2022-04-27 17:13:38,0.250627
2022-04-27 17:13:37,0.75188
2022-04-27 17:13:36,19.75
2022-04-27 17:13:35,0.746269
2022-04-27 17:13:34,0.250627
2022-04-27 17:13:33,0.501253
2022-04-27 17:13:32,0.5
2022-04-27 17:13:31,4.75
2022-04-27 17:13:30,3.7594
2022-04-27 17:13:29,0.250627
2022-04-27 17:13:28,0.74813
2022-04-27 17:13:27,1
2022-04-27 17:13:26,0
2022-04-27 17:13:25,0.997506
2022-04-27 17:13:24,0.5
2022-04-27 17:13:23,0.5
2022-04-27 17:13:22,0
2022-04-27 17:13:21,0.5
2022-04-27 17:13:20,0.250627
2022-04-27 17:13:19,0.501253
2022-04-27 17:13:18,0.501253
2022-04-27 17:13:17,0.25
2022-04-27 17:13:16,0
2022-04-27 17:13:15,0.74813
2022-04-27 17:13:14,0.75
2022-04-27 17:13:13,0.251256
2022-04-27 17:13:12,0.75
2022-04-27 17:13:11,0.74813
2022-04-27 17:13:10,0.250627
2022-04-27 17:13:09,1
2022-04-27 17:13:08,20.9068
2022-04-27 17:13:07,20.6107
2022-04-27 17:13:06,17.6768
2022-04-27 17:13:05,17.4807
2022-04-27 17:13:04,21.0526
2022-04-27 17:13:03,9.57179
2022-04-27 17:13:02,57.284
2022-04-27 17:13:01,90.25
2022-04-27 17:13:00,100
2022-04-27 17:12:59,100
2022-04-27 17:12:58,100
2022-04-27 17:12:57,100
2022-04-27 17:12:56,100
2022-04-27 17:12:55,100
2022-04-27 17:12:54,90.9774
2022-04-27 17:12:53,79.4045
2022-04-27 17:12:52,99.75
2022-04-27 17:12:51,100
2022-04-27 17:12:50,100
2022-04-27 17:12:49,100
2022-04-27 17:12:48,100
2022-04-27 17:12:47,100
2022-04-27 17:12:46,100
2022-04-27 17:12:45,100
2022-04-27 17:12:44,76.3682
2022-04-27 17:12:43,41.7284
2022-04-27 17:12:42,3.7594
2022-04-27 17:12:41,0.75
2022-04-27 17:12:40,0.75
2022-04-27 17:12:39,12.4069
