time,usage
2022-07-12 12:27:49,0.75
2022-07-12 12:27:48,1
2022-07-12 12:27:47,1.00251
2022-07-12 12:27:46,1.76768
2022-07-12 12:27:45,2.26131
2022-07-12 12:27:44,2.267
2022-07-12 12:27:43,2.5
2022-07-12 12:27:42,1.76768
2022-07-12 12:27:41,0.507614
2022-07-12 12:27:40,2.00501
2022-07-12 12:27:39,1.75879
2022-07-12 12:27:38,1.75879
2022-07-12 12:27:37,1.51515
2022-07-12 12:27:36,1.25945
2022-07-12 12:27:35,2
2022-07-12 12:27:34,2.01511
2022-07-12 12:27:33,1.26263
2022-07-12 12:27:32,1.75879
2022-07-12 12:27:31,1.75439
2022-07-12 12:27:30,2.50627
2022-07-12 12:27:29,1.25628
2022-07-12 12:27:28,0.502513
2022-07-12 12:27:27,0.501253
2022-07-12 12:27:26,0.251256
2022-07-12 12:27:25,0.501253
2022-07-12 12:27:24,0.501253
2022-07-12 12:27:23,0.75
2022-07-12 12:27:22,0.251256
2022-07-12 12:27:21,1.25
2022-07-12 12:27:20,0.5
2022-07-12 12:27:19,0.503778
2022-07-12 12:27:18,0.997506
2022-07-12 12:27:17,0.251256
2022-07-12 12:27:16,0.75
2022-07-12 12:27:15,0.251256
2022-07-12 12:27:14,0.997506
2022-07-12 12:27:13,0.250627
2022-07-12 12:27:12,0.75188
2022-07-12 12:27:11,0.251256
2022-07-12 12:27:10,0.5
2022-07-12 12:27:09,0.501253
2022-07-12 12:27:08,0.501253
2022-07-12 12:27:07,0.501253
2022-07-12 12:27:06,0.501253
2022-07-12 12:27:05,0.5
2022-07-12 12:27:04,0.502513
2022-07-12 12:27:03,0.501253
2022-07-12 12:27:02,0.997506
2022-07-12 12:27:01,0.75
2022-07-12 12:27:00,0.251256
2022-07-12 12:26:59,0.251256
2022-07-12 12:26:58,0.75
2022-07-12 12:26:57,0.75
2022-07-12 12:26:56,0.755667
2022-07-12 12:26:55,0.75188
2022-07-12 12:26:54,0.5
