time,received,sent
2022-06-22 17:45:49,302.8016,-103.52056
2022-06-22 17:45:48,1534.4483,-1718.688
2022-06-22 17:45:47,2013.005,-1987.731
2022-06-22 17:45:46,1082.0361,-756.6528
2022-06-22 17:45:45,846.0951,-862.3428
2022-06-22 17:45:44,555.3042,-586.2648
2022-06-22 17:45:43,480.4549,-534.7305
2022-06-22 17:45:42,978.5881,-844.0046
2022-06-22 17:45:41,1012.3617,-614.3212
2022-06-22 17:45:40,539.0441,-842.2436
2022-06-22 17:45:39,535.5646,-847.9409
2022-06-22 17:45:38,404.23,-240.512
2022-06-22 17:45:37,796.9406,-836.2714
2022-06-22 17:45:36,971.0459,-851.9125
2022-06-22 17:45:35,712.6845,-580.1611
2022-06-22 17:45:34,532.9235,-914.8376
2022-06-22 17:45:33,528.8737,-670.0321
2022-06-22 17:45:32,469.8726,-278.2751
2022-06-22 17:45:31,110.37337,-30.74791
2022-06-22 17:45:30,182.2444,-1953.66
2022-06-22 17:45:29,260.0473,-2212.953
2022-06-22 17:45:28,158.2238,-260.6421
2022-06-22 17:45:27,76.28703,-272.6722
2022-06-22 17:45:26,160.59925,-278.7398
2022-06-22 17:45:25,292.7238,-371.7971
2022-06-22 17:45:24,305.6229,-676.9697
2022-06-22 17:45:23,232.3987,-472.2081
2022-06-22 17:45:22,252.6783,-268.8626
2022-06-22 17:45:21,280.7659,-639.6968
2022-06-22 17:45:20,275.8936,-749.6794
2022-06-22 17:45:19,300.796,-526.4523
2022-06-22 17:45:18,323.683,-843.7167
2022-06-22 17:45:17,287.5617,-755.2972
2022-06-22 17:45:16,325.5706,-805.9425
2022-06-22 17:45:15,321.769,-809.0756
2022-06-22 17:45:14,286.938,-492.534
2022-06-22 17:45:13,287.6313,-752.5811
2022-06-22 17:45:12,349.8889,-860.2375
2022-06-22 17:45:11,316.2888,-546.5204
2022-06-22 17:45:10,222.3213,-644.6131
2022-06-22 17:45:09,296.9216,-805.316
2022-06-22 17:45:08,301.2894,-544.8957
2022-06-22 17:45:07,287.3397,-752.01
2022-06-22 17:45:06,291.3421,-754.2451
2022-06-22 17:45:05,324.4874,-807.8825
