time,usage
2022-05-30 21:48:54,0.75
2022-05-30 21:48:53,9.91217
2022-05-30 21:48:52,11.0837
2022-05-30 21:48:51,10.4869
2022-05-30 21:48:50,0.249688
2022-05-30 21:48:49,0
2022-05-30 21:48:48,0.125313
2022-05-30 21:48:47,0.125313
2022-05-30 21:48:46,0.125156
2022-05-30 21:48:45,0.125156
2022-05-30 21:48:44,0.125313
2022-05-30 21:48:43,0.125313
2022-05-30 21:48:42,0.25
2022-05-30 21:48:41,0.125313
2022-05-30 21:48:40,0
2022-05-30 21:48:39,0.374532
2022-05-30 21:48:38,0
2022-05-30 21:48:37,0.25
2022-05-30 21:48:36,0.250313
2022-05-30 21:48:35,0.25
2022-05-30 21:48:34,0
2022-05-30 21:48:33,0.250313
2022-05-30 21:48:32,0.125156
2022-05-30 21:48:31,0.250313
2022-05-30 21:48:30,0
2022-05-30 21:48:29,0.125156
2022-05-30 21:48:28,0.250313
2022-05-30 21:48:27,0.125313
2022-05-30 21:48:26,0.374532
2022-05-30 21:48:25,0.125313
2022-05-30 21:48:24,0.125156
2022-05-30 21:48:23,0.125313
2022-05-30 21:48:22,0.374532
2022-05-30 21:48:21,0.125313
2022-05-30 21:48:20,0.125156
2022-05-30 21:48:19,0.375
2022-05-30 21:48:18,0.250313
2022-05-30 21:48:17,0.125156
2022-05-30 21:48:16,0.125156
2022-05-30 21:48:15,0.25
2022-05-30 21:48:14,0.125313
2022-05-30 21:48:13,0.25
2022-05-30 21:48:12,0.374532
2022-05-30 21:48:11,0.37594
2022-05-30 21:48:10,0.125156
2022-05-30 21:48:09,0.125156
2022-05-30 21:48:08,0.125156
2022-05-30 21:48:07,0.250313
2022-05-30 21:48:06,0
2022-05-30 21:48:05,0.374065
2022-05-30 21:48:04,0
2022-05-30 21:48:03,0.125156
2022-05-30 21:48:02,0.250313
2022-05-30 21:48:01,0.125
2022-05-30 21:48:00,0.125313
2022-05-30 21:47:59,0
2022-05-30 21:47:58,0.374532
2022-05-30 21:47:57,0.125156
2022-05-30 21:47:56,0
2022-05-30 21:47:55,0.125156
2022-05-30 21:47:54,0.25
2022-05-30 21:47:53,0.25
2022-05-30 21:47:52,0.125156
2022-05-30 21:47:51,0.25
2022-05-30 21:47:50,0.125156
2022-05-30 21:47:49,0.125156
2022-05-30 21:47:48,0
2022-05-30 21:47:47,0.25
2022-05-30 21:47:46,0
2022-05-30 21:47:45,0.125156
2022-05-30 21:47:44,0.125156
2022-05-30 21:47:43,0
2022-05-30 21:47:42,0.249688
2022-05-30 21:47:41,0.125313
2022-05-30 21:47:40,0
2022-05-30 21:47:39,0.125
2022-05-30 21:47:38,0.125313
2022-05-30 21:47:37,0.125
2022-05-30 21:47:36,0.250313
2022-05-30 21:47:35,0
2022-05-30 21:47:34,0.125156
2022-05-30 21:47:33,0.125156
2022-05-30 21:47:32,0.374532
2022-05-30 21:47:31,0
2022-05-30 21:47:30,0.25
2022-05-30 21:47:29,0.125156
2022-05-30 21:47:28,0.250313
2022-05-30 21:47:27,0.25
2022-05-30 21:47:26,0.125156
2022-05-30 21:47:25,0.375
2022-05-30 21:47:24,0
2022-05-30 21:47:23,0.374532
2022-05-30 21:47:22,0.125156
2022-05-30 21:47:21,0.25
2022-05-30 21:47:20,0.250627
2022-05-30 21:47:19,0.125
2022-05-30 21:47:18,0.125313
2022-05-30 21:47:17,0.25
2022-05-30 21:47:16,0.125313
2022-05-30 21:47:15,0.5
2022-05-30 21:47:14,0.125313
2022-05-30 21:47:13,0.25
2022-05-30 21:47:12,0.125313
2022-05-30 21:47:11,0.374532
2022-05-30 21:47:10,0
2022-05-30 21:47:09,0.250313
2022-05-30 21:47:08,0.125156
2022-05-30 21:47:07,0.25
2022-05-30 21:47:06,0.125313
2022-05-30 21:47:05,0.25
2022-05-30 21:47:04,0.250627
2022-05-30 21:47:03,0.374065
2022-05-30 21:47:02,0.125
2022-05-30 21:47:01,0.125313
2022-05-30 21:47:00,0.25
2022-05-30 21:46:59,0.125156
2022-05-30 21:46:58,0.25
2022-05-30 21:46:57,0
2022-05-30 21:46:56,0.25
2022-05-30 21:46:55,0.250313
2022-05-30 21:46:54,0.25
2022-05-30 21:46:53,0.25
2022-05-30 21:46:52,0.125313
2022-05-30 21:46:51,0.374532
2022-05-30 21:46:50,0
2022-05-30 21:46:49,0.25
2022-05-30 21:46:48,0.125313
2022-05-30 21:46:47,0.375
2022-05-30 21:46:46,0.25
2022-05-30 21:46:45,0.125156
2022-05-30 21:46:44,0.125313
2022-05-30 21:46:43,0.25
2022-05-30 21:46:42,0.125156
2022-05-30 21:46:41,0.250313
2022-05-30 21:46:40,0.75
2022-05-30 21:46:39,1.1236
2022-05-30 21:46:38,0.749064
2022-05-30 21:46:37,8.17844
2022-05-30 21:46:36,0.625
2022-05-30 21:46:35,0.125471
