time,received,sent
2022-05-30 14:18:24,0,0
2022-05-30 14:18:23,0,0
2022-05-30 14:18:22,16.305801,-19.19661
2022-05-30 14:18:21,25.7502,-30.31539
2022-05-30 14:18:20,0,0
2022-05-30 14:18:19,0,0
2022-05-30 14:18:18,0,0
2022-05-30 14:18:17,0,0
2022-05-30 14:18:16,0,0
2022-05-30 14:18:15,0,0
2022-05-30 14:18:14,0,0
2022-05-30 14:18:13,0,0
2022-05-30 14:18:12,0,0
2022-05-30 14:18:11,0,0
2022-05-30 14:18:10,0,0
2022-05-30 14:18:09,0,0
2022-05-30 14:18:08,0,0
2022-05-30 14:18:07,0,0
2022-05-30 14:18:06,0,0
2022-05-30 14:18:05,0,0
2022-05-30 14:18:04,0,0
2022-05-30 14:18:03,0,0
2022-05-30 14:18:02,0,0
2022-05-30 14:18:01,0,0
2022-05-30 14:18:00,0,0
2022-05-30 14:17:59,0,0
2022-05-30 14:17:58,0,0
2022-05-30 14:17:57,0.2418935,-0.4155606
2022-05-30 14:17:56,0.3821065,-0.6564394
2022-05-30 14:17:55,0,0
2022-05-30 14:17:54,0,0
2022-05-30 14:17:53,0,0
2022-05-30 14:17:52,0,0
2022-05-30 14:17:51,0,0
2022-05-30 14:17:50,0,0
2022-05-30 14:17:49,0,0
2022-05-30 14:17:48,0,0
2022-05-30 14:17:47,0,0
2022-05-30 14:17:46,0,0
2022-05-30 14:17:45,0,0
2022-05-30 14:17:44,0,0
2022-05-30 14:17:43,0,0
2022-05-30 14:17:42,0,0
2022-05-30 14:17:41,0,0
2022-05-30 14:17:40,0,0
2022-05-30 14:17:39,0,0
2022-05-30 14:17:38,0,0
2022-05-30 14:17:37,0,0
2022-05-30 14:17:36,0,0
2022-05-30 14:17:35,0,0
2022-05-30 14:17:34,0,0
2022-05-30 14:17:33,0,0
2022-05-30 14:17:32,0,0
2022-05-30 14:17:31,0,0
2022-05-30 14:17:30,0,0
2022-05-30 14:17:29,0,0
2022-05-30 14:17:28,0,0
2022-05-30 14:17:27,0,0
2022-05-30 14:17:26,0,0
2022-05-30 14:17:25,0.9676516,-1.0172747
2022-05-30 14:17:24,1.5283484,-1.6067253
2022-05-30 14:17:23,0,0
2022-05-30 14:17:22,0,0
2022-05-30 14:17:21,0,0
2022-05-30 14:17:20,0,0
2022-05-30 14:17:19,0,0
2022-05-30 14:17:18,0,0
2022-05-30 14:17:17,0,0
2022-05-30 14:17:16,0,0
2022-05-30 14:17:15,0,0
2022-05-30 14:17:14,0,0
2022-05-30 14:17:13,0,0
