time,received,sent
2022-07-02 17:57:26,1176.0025,-99.20317
2022-07-02 17:57:25,970.7054,-841.8277
2022-07-02 17:57:24,4957.337,-4334.515
2022-07-02 17:57:23,8126.588,-7109.897
2022-07-02 17:57:22,4162.409,-3735.828
2022-07-02 17:57:21,114.68607,-53.04777
2022-07-02 17:57:20,218.8537,-174.21
2022-07-02 17:57:19,180.9296,-240.556
2022-07-02 17:57:18,176.2998,-241.7442
2022-07-02 17:57:17,178.0021,-239.8535
2022-07-02 17:57:16,183.5977,-242.7462
2022-07-02 17:57:15,174.2955,-237.9433
2022-07-02 17:57:14,176.6237,-238.2628
2022-07-02 17:57:13,180.1516,-238.7712
2022-07-02 17:57:12,175.4589,-237.6432
2022-07-02 17:57:11,180.1328,-238.5474
2022-07-02 17:57:10,170.3257,-234.7922
2022-07-02 17:57:09,145.89511,-221.51
2022-07-02 17:57:08,176.6189,-238.4346
2022-07-02 17:57:07,180.322,-238.7696
2022-07-02 17:57:06,173.9402,-237.1908
2022-07-02 17:57:05,174.6269,-234.3531
2022-07-02 17:57:04,180.1318,-238.4472
2022-07-02 17:57:03,173.5008,-236.3242
2022-07-02 17:57:02,173.8046,-232.7782
2022-07-02 17:57:01,178.1172,-235.2598
2022-07-02 17:57:00,172.6754,-234.9147
2022-07-02 17:56:59,171.7903,-229.2617
2022-07-02 17:56:58,176.5287,-232.1224
2022-07-02 17:56:57,162.88994,-227.0192
2022-07-02 17:56:56,150.74198,-227.6471
2022-07-02 17:56:55,154.24975,-228.1285
2022-07-02 17:56:54,147.83524,-225.7876
2022-07-02 17:56:53,149.68855,-224.3215
2022-07-02 17:56:52,154.4732,-228.0565
2022-07-02 17:56:51,145.90357,-222.3627
2022-07-02 17:56:50,147.2675,-220.3088
2022-07-02 17:56:49,150.18356,-217.8092
2022-07-02 17:56:48,145.38018,-215.1269
2022-07-02 17:56:47,135.22699,-193.0169
2022-07-02 17:56:46,104.99946,-126.50029
2022-07-02 17:56:45,57.31687,-52.8765
2022-07-02 17:56:44,41.94121,-18.37882
2022-07-02 17:56:43,54.95967,-28.75944
2022-07-02 17:56:42,58.07827,-35.06314
2022-07-02 17:56:41,67.29797,-39.59281
2022-07-02 17:56:40,63.27919,-34.79997
2022-07-02 17:56:39,58.67714,-33.64362
2022-07-02 17:56:38,55.66719,-37.76443
