time,usage
2022-06-23 12:41:58,1.75879
2022-06-23 12:41:57,51.1222
2022-06-23 12:41:56,85.5721
2022-06-23 12:41:55,91.6049
2022-06-23 12:41:54,98.5037
2022-06-23 12:41:53,97.037
2022-06-23 12:41:52,90.8416
2022-06-23 12:41:51,86.0349
2022-06-23 12:41:50,91.791
2022-06-23 12:41:49,83.0882
2022-06-23 12:41:48,97.7444
2022-06-23 12:41:47,89.801
2022-06-23 12:41:46,93.0521
2022-06-23 12:41:45,97.2569
2022-06-23 12:41:44,96.9925
2022-06-23 12:41:43,98.2456
2022-06-23 12:41:42,96.7089
2022-06-23 12:41:41,97.7887
2022-06-23 12:41:40,94.3069
2022-06-23 12:41:39,100
2022-06-23 12:41:38,95.3202
2022-06-23 12:41:37,94.9495
2022-06-23 12:41:36,98.995
2022-06-23 12:41:35,94.431
2022-06-23 12:41:34,46.75
2022-06-23 12:41:33,27.9012
2022-06-23 12:41:32,14.899
2022-06-23 12:41:31,14.5729
2022-06-23 12:41:30,16.2562
2022-06-23 12:41:29,17.1642
2022-06-23 12:41:28,13.0326
2022-06-23 12:41:27,31.5271
2022-06-23 12:41:26,5.7072
2022-06-23 12:41:25,1.49626
2022-06-23 12:41:24,50
2022-06-23 12:41:23,50.7212
2022-06-23 12:41:22,27.7078
2022-06-23 12:41:21,27.182
2022-06-23 12:41:20,27.8325
2022-06-23 12:41:19,22.3325
2022-06-23 12:41:18,28.0397
2022-06-23 12:41:17,28
2022-06-23 12:41:16,26.4852
2022-06-23 12:41:15,30.8612
2022-06-23 12:41:14,32.9439
2022-06-23 12:41:13,42.029
2022-06-23 12:41:12,78.3582
2022-06-23 12:41:11,98.2412
2022-06-23 12:41:10,99.5012
2022-06-23 12:41:09,99.2481
2022-06-23 12:41:08,98
2022-06-23 12:41:07,97.995
2022-06-23 12:41:06,99.5
2022-06-23 12:41:05,99.75
2022-06-23 12:41:04,98.7531
2022-06-23 12:41:03,99.4987
2022-06-23 12:41:02,99.2462
2022-06-23 12:41:01,99.5
2022-06-23 12:41:00,98.7469
2022-06-23 12:40:59,98.995
2022-06-23 12:40:58,98.7469
2022-06-23 12:40:57,99.0025
2022-06-23 12:40:56,97.7668
2022-06-23 12:40:55,98.995
2022-06-23 12:40:54,98.4848
2022-06-23 12:40:53,98.7406
2022-06-23 12:40:52,98.5112
2022-06-23 12:40:51,98.4925
2022-06-23 12:40:50,98.2368
2022-06-23 12:40:49,99.0025
2022-06-23 12:40:48,98.2368
2022-06-23 12:40:47,96.2871
2022-06-23 12:40:46,98.4962
2022-06-23 12:40:45,96.4647
2022-06-23 12:40:44,98.75
2022-06-23 12:40:43,94.75
2022-06-23 12:40:42,99.0025
2022-06-23 12:40:41,99.4962
2022-06-23 12:40:40,99.2481
2022-06-23 12:40:39,98.7469
2022-06-23 12:40:38,98.5
2022-06-23 12:40:37,98.5
2022-06-23 12:40:36,99.7462
2022-06-23 12:40:35,98.9899
2022-06-23 12:40:34,99.2519
2022-06-23 12:40:33,98.9873
2022-06-23 12:40:32,99.25
2022-06-23 12:40:31,98.7469
2022-06-23 12:40:30,98.5
2022-06-23 12:40:29,98.995
2022-06-23 12:40:28,99.25
2022-06-23 12:40:27,98.5037
2022-06-23 12:40:26,99.2443
2022-06-23 12:40:25,99.0025
2022-06-23 12:40:24,99.4975
2022-06-23 12:40:23,99.2462
2022-06-23 12:40:22,98.7437
2022-06-23 12:40:21,98.9975
2022-06-23 12:40:20,99.4962
2022-06-23 12:40:19,99.4975
2022-06-23 12:40:18,98.7593
2022-06-23 12:40:17,98.2412
2022-06-23 12:40:16,99.4975
2022-06-23 12:40:15,99.0025
2022-06-23 12:40:14,98.7406
2022-06-23 12:40:13,98.995
2022-06-23 12:40:12,99.2519
2022-06-23 12:40:11,99.2462
2022-06-23 12:40:10,98.7405
2022-06-23 12:40:09,98.4925
2022-06-23 12:40:08,98.9899
2022-06-23 12:40:07,98.2412
2022-06-23 12:40:06,98.7469
2022-06-23 12:40:05,97.7667
2022-06-23 12:40:04,98.995
2022-06-23 12:40:03,99.5013
2022-06-23 12:40:02,98.9924
2022-06-23 12:40:01,98.7562
2022-06-23 12:40:00,99
2022-06-23 12:39:59,99.4962
2022-06-23 12:39:58,99.2462
2022-06-23 12:39:57,98
2022-06-23 12:39:56,99.5025
2022-06-23 12:39:55,99.2424
2022-06-23 12:39:54,99.5
2022-06-23 12:39:53,98.5
2022-06-23 12:39:52,98.9924
2022-06-23 12:39:51,98.7469
2022-06-23 12:39:50,99.7481
2022-06-23 12:39:49,98.2544
2022-06-23 12:39:48,98.75
2022-06-23 12:39:47,98.9975
2022-06-23 12:39:46,99.4987
2022-06-23 12:39:45,98.7469
2022-06-23 12:39:44,98.2544
2022-06-23 12:39:43,98.9899
2022-06-23 12:39:42,99.7487
2022-06-23 12:39:41,98.5075
2022-06-23 12:39:40,99
2022-06-23 12:39:39,99.2537
2022-06-23 12:39:38,99.2462
2022-06-23 12:39:37,98.75
2022-06-23 12:39:36,98.25
2022-06-23 12:39:35,99.4962
2022-06-23 12:39:34,98.7437
2022-06-23 12:39:33,98.7406
2022-06-23 12:39:32,98.75
2022-06-23 12:39:31,99.5
2022-06-23 12:39:30,99.2462
2022-06-23 12:39:29,98.481
2022-06-23 12:39:28,98.4962
2022-06-23 12:39:27,98.25
2022-06-23 12:39:26,98.7437
2022-06-23 12:39:25,98.5037
2022-06-23 12:39:24,98.2323
2022-06-23 12:39:23,99.005
2022-06-23 12:39:22,99.2443
2022-06-23 12:39:21,99.4949
2022-06-23 12:39:20,98.01
2022-06-23 12:39:19,99.2481
2022-06-23 12:39:18,99.2443
2022-06-23 12:39:17,99.4975
2022-06-23 12:39:16,99
2022-06-23 12:39:15,98.005
2022-06-23 12:39:14,99.5012
2022-06-23 12:39:13,99.2443
2022-06-23 12:39:12,98.2544
2022-06-23 12:39:11,99.4988
2022-06-23 12:39:10,98.9899
2022-06-23 12:39:09,99.5
2022-06-23 12:39:08,98.9975
2022-06-23 12:39:07,98.01
2022-06-23 12:39:06,99.2405
2022-06-23 12:39:05,99.7494
2022-06-23 12:39:04,98.7531
2022-06-23 12:39:03,98.2368
2022-06-23 12:39:02,99.495
2022-06-23 12:39:01,99.495
2022-06-23 12:39:00,99.0025
2022-06-23 12:38:59,98.5
2022-06-23 12:38:58,99.2386
2022-06-23 12:38:57,99.25
2022-06-23 12:38:56,99.2481
2022-06-23 12:38:55,98.9975
2022-06-23 12:38:54,99.4987
2022-06-23 12:38:53,99.2462
2022-06-23 12:38:52,99.4987
2022-06-23 12:38:51,97.5062
2022-06-23 12:38:50,99.5
2022-06-23 12:38:49,99.4962
2022-06-23 12:38:48,99.4937
2022-06-23 12:38:47,98.263
2022-06-23 12:38:46,98.5037
2022-06-23 12:38:45,99.2443
2022-06-23 12:38:44,98.9975
2022-06-23 12:38:43,98.75
2022-06-23 12:38:42,99.25
2022-06-23 12:38:41,99.4975
2022-06-23 12:38:40,99.4987
2022-06-23 12:38:39,98.2544
2022-06-23 12:38:38,98.9975
2022-06-23 12:38:37,98.7406
2022-06-23 12:38:36,97.2772
2022-06-23 12:38:35,99.005
2022-06-23 12:38:34,98.7469
2022-06-23 12:38:33,98.995
2022-06-23 12:38:32,99.4975
2022-06-23 12:38:31,97.995
2022-06-23 12:38:30,98.7469
2022-06-23 12:38:29,99.4975
2022-06-23 12:38:28,99.4975
2022-06-23 12:38:27,98.5037
2022-06-23 12:38:26,98.2544
2022-06-23 12:38:25,99.7481
2022-06-23 12:38:24,99
2022-06-23 12:38:23,99.25
2022-06-23 12:38:22,98.4962
2022-06-23 12:38:21,99.2481
2022-06-23 12:38:20,99.2519
2022-06-23 12:38:19,98.4925
2022-06-23 12:38:18,94.9029
2022-06-23 12:38:17,98.005
