time,free,used
2022-07-04 18:54:13,26415.3,5696.97
2022-07-04 18:54:12,26418.9,5693.31
2022-07-04 18:54:11,26000.4,6111.84
2022-07-04 18:54:10,26020.3,6091.89
2022-07-04 18:54:09,26035.4,6076.83
2022-07-04 18:54:08,26035.2,6077.08
2022-07-04 18:54:07,26035.5,6076.78
2022-07-04 18:54:06,26035.5,6076.78
2022-07-04 18:54:05,26035.3,6076.97
2022-07-04 18:54:04,26035.5,6076.77
2022-07-04 18:54:03,26035.2,6077.01
2022-07-04 18:54:02,26035.2,6077.07
2022-07-04 18:54:01,26035.2,6077.05
2022-07-04 18:54:00,26035,6077.26
2022-07-04 18:53:59,26035.2,6077.02
2022-07-04 18:53:58,26034.9,6077.33
2022-07-04 18:53:57,26035.1,6077.12
2022-07-04 18:53:56,26034.9,6077.38
2022-07-04 18:53:55,26035,6077.28
2022-07-04 18:53:54,26034.7,6077.53
2022-07-04 18:53:53,26035.2,6077.01
2022-07-04 18:53:52,26034.9,6077.3
2022-07-04 18:53:51,26035.5,6076.75
2022-07-04 18:53:50,26035.4,6076.82
2022-07-04 18:53:49,26035.2,6077.08
2022-07-04 18:53:48,26034.9,6077.36
2022-07-04 18:53:47,26035.5,6076.75
2022-07-04 18:53:46,26035.1,6077.09
2022-07-04 18:53:45,26035.1,6077.09
2022-07-04 18:53:44,26035.1,6077.15
2022-07-04 18:53:43,26035.7,6076.57
2022-07-04 18:53:42,26035.6,6076.65
2022-07-04 18:53:41,26035.4,6076.8
2022-07-04 18:53:40,26035.3,6076.96
2022-07-04 18:53:39,26035.8,6076.41
2022-07-04 18:53:38,26035.6,6076.64
2022-07-04 18:53:37,26035.6,6076.68
2022-07-04 18:53:36,26035.5,6076.71
2022-07-04 18:53:35,26035.6,6076.66
2022-07-04 18:53:34,26035.8,6076.42
2022-07-04 18:53:33,26036.1,6076.17
2022-07-04 18:53:32,26035.5,6076.71
2022-07-04 18:53:31,26036.1,6076.14
2022-07-04 18:53:30,26035.8,6076.48
2022-07-04 18:53:29,26035.5,6076.7
2022-07-04 18:53:28,26035.8,6076.39
2022-07-04 18:53:27,26035.6,6076.66
2022-07-04 18:53:26,26035.6,6076.66
2022-07-04 18:53:25,26035.5,6076.69
2022-07-04 18:53:24,26035.3,6076.95
2022-07-04 18:53:23,26035.4,6076.88
2022-07-04 18:53:22,26035.1,6077.13
2022-07-04 18:53:21,26035.1,6077.14
2022-07-04 18:53:20,26035,6077.2
2022-07-04 18:53:19,26035.3,6076.89
2022-07-04 18:53:18,26035.3,6076.93
2022-07-04 18:53:17,26035.1,6077.15
2022-07-04 18:53:16,26035,6077.23
2022-07-04 18:53:15,26035.1,6077.11
2022-07-04 18:53:14,26035,6077.27
2022-07-04 18:53:13,26035.3,6076.96
2022-07-04 18:53:12,26035.3,6076.96
2022-07-04 18:53:11,26035.6,6076.65
2022-07-04 18:53:10,26035.2,6077.04
2022-07-04 18:53:09,26035,6077.26
2022-07-04 18:53:08,26035.5,6076.74
2022-07-04 18:53:07,26035.3,6076.95
2022-07-04 18:53:06,26035.5,6076.77
2022-07-04 18:53:05,26035.2,6077
2022-07-04 18:53:04,26035.2,6077.06
2022-07-04 18:53:03,26035.3,6076.96
2022-07-04 18:53:02,26035.2,6077.03
2022-07-04 18:53:01,26035.2,6077.01
2022-07-04 18:53:00,26035.5,6076.77
2022-07-04 18:52:59,26035.5,6076.77
2022-07-04 18:52:58,26035.6,6076.6
2022-07-04 18:52:57,26035.4,6076.82
2022-07-04 18:52:56,26035.2,6077.07
2022-07-04 18:52:55,26035.5,6076.73
2022-07-04 18:52:54,26035.7,6076.55
2022-07-04 18:52:53,26035.4,6076.8
2022-07-04 18:52:52,26035.9,6076.34
2022-07-04 18:52:51,26035.7,6076.56
2022-07-04 18:52:50,26035.6,6076.64
2022-07-04 18:52:49,26036,6076.27
2022-07-04 18:52:48,26035.6,6076.6
2022-07-04 18:52:47,26035.6,6076.61
2022-07-04 18:52:46,26035.4,6076.8
2022-07-04 18:52:45,26035.2,6077.02
2022-07-04 18:52:44,26035.9,6076.37
2022-07-04 18:52:43,26035.6,6076.59
2022-07-04 18:52:42,26035.6,6076.59
2022-07-04 18:52:41,26035.7,6076.56
2022-07-04 18:52:40,26035.4,6076.82
2022-07-04 18:52:39,26035.7,6076.54
2022-07-04 18:52:38,26035.6,6076.66
2022-07-04 18:52:37,26035.4,6076.86
2022-07-04 18:52:36,26035.6,6076.6
2022-07-04 18:52:35,26035.4,6076.8
2022-07-04 18:52:34,26035.5,6076.7
2022-07-04 18:52:33,26035.9,6076.37
2022-07-04 18:52:32,26035.6,6076.62
2022-07-04 18:52:31,26035.4,6076.8
2022-07-04 18:52:30,26035.8,6076.44
2022-07-04 18:52:29,26035.7,6076.54
2022-07-04 18:52:28,26035.6,6076.66
2022-07-04 18:52:27,26035.7,6076.59
2022-07-04 18:52:26,26035.6,6076.67
2022-07-04 18:52:25,26035.8,6076.4
2022-07-04 18:52:24,26035.5,6076.72
2022-07-04 18:52:23,26036.1,6076.12
2022-07-04 18:52:22,26036.1,6076.15
2022-07-04 18:52:21,26036.4,6075.83
2022-07-04 18:52:20,26036.2,6076.04
2022-07-04 18:52:19,26036.4,6075.85
2022-07-04 18:52:18,26035.8,6076.47
2022-07-04 18:52:17,26035.8,6076.41
2022-07-04 18:52:16,26035.8,6076.48
2022-07-04 18:52:15,26036,6076.22
2022-07-04 18:52:14,26036,6076.23
2022-07-04 18:52:13,26036.3,6075.91
2022-07-04 18:52:12,26036,6076.26
