time,received,sent
2022-07-07 02:36:52,2505.486,-30.64419
2022-07-07 02:36:51,147.7323,-79.5656
2022-07-07 02:36:50,572.7729,-280.7929
2022-07-07 02:36:49,581.1878,-282.7831
2022-07-07 02:36:48,576.1378,-279.781
2022-07-07 02:36:47,529.9267,-258.6914
2022-07-07 02:36:46,565.7795,-274.5166
2022-07-07 02:36:45,585.0256,-283.6315
2022-07-07 02:36:44,543.4072,-262.103
2022-07-07 02:36:43,588.3345,-260.4933
2022-07-07 02:36:42,550.267,-237.94
2022-07-07 02:36:41,590.6509,-256.0312
2022-07-07 02:36:40,589.267,-259.6802
2022-07-07 02:36:39,548.732,-241.6199
2022-07-07 02:36:38,567.9145,-265.1883
2022-07-07 02:36:37,541.2978,-264.8611
2022-07-07 02:36:36,559.7788,-272.9837
2022-07-07 02:36:35,573.3085,-279.1377
2022-07-07 02:36:34,550.5391,-267.8512
2022-07-07 02:36:33,540.7493,-262.4145
2022-07-07 02:36:32,531.4552,-259.9394
2022-07-07 02:36:31,551.7523,-266.6937
2022-07-07 02:36:30,532.8456,-258.0626
2022-07-07 02:36:29,555.828,-270.6654
2022-07-07 02:36:28,573.0083,-276.8352
2022-07-07 02:36:27,578.4118,-280.7342
2022-07-07 02:36:26,544.2578,-261.7911
2022-07-07 02:36:25,541.8528,-262.7587
2022-07-07 02:36:24,559.0981,-271.8181
2022-07-07 02:36:23,580.4243,-282.1854
2022-07-07 02:36:22,551.4756,-269.0052
2022-07-07 02:36:21,544.4391,-261.7284
2022-07-07 02:36:20,518.2973,-247.44
2022-07-07 02:36:19,548.8886,-266.3197
2022-07-07 02:36:18,564.218,-274.7401
2022-07-07 02:36:17,582.8284,-281.694
2022-07-07 02:36:16,557.1442,-270.5826
2022-07-07 02:36:15,543.7303,-264.8596
2022-07-07 02:36:14,598.1998,-292.0851
2022-07-07 02:36:13,560.1062,-273.5897
2022-07-07 02:36:12,570.3715,-277.8344
2022-07-07 02:36:11,549.9912,-267.38
2022-07-07 02:36:10,590.8965,-287.5826
2022-07-07 02:36:09,562.4162,-270.7912
2022-07-07 02:36:08,555.6058,-269.8629
2022-07-07 02:36:07,566.7843,-275.3186
2022-07-07 02:36:06,563.0126,-271.9442
2022-07-07 02:36:05,515.2041,-250.1745
2022-07-07 02:36:04,526.6629,-253.1182
2022-07-07 02:36:03,532.0794,-257.1617
2022-07-07 02:36:02,536.9278,-260.6572
2022-07-07 02:36:01,547.9853,-266.7834
2022-07-07 02:36:00,570.5556,-275.4555
2022-07-07 02:35:59,558.3814,-270.7575
2022-07-07 02:35:58,564.4852,-272.785
2022-07-07 02:35:57,560.0966,-272.3035
2022-07-07 02:35:56,612.5559,-298.7356
2022-07-07 02:35:55,586.2983,-287.0206
2022-07-07 02:35:54,546.5228,-264.8705
2022-07-07 02:35:53,599.8293,-292.6482
2022-07-07 02:35:52,581.3096,-283.159
2022-07-07 02:35:51,572.2603,-277.4742
2022-07-07 02:35:50,557.3321,-271.3098
2022-07-07 02:35:49,585.3247,-284.5973
