time,guest_nice,guest,steal,softirq,irq,user,system,nice,iowait
2022-05-31 10:44:18,0,0,0,0,0,0,0.25,0.25,0
2022-05-31 10:44:17,0,0,0,0,0,0,0,0.2506266,0
2022-05-31 10:44:16,0,0,0,0.5012531,0,1.0025063,1.2531328,0,1.2531328
2022-05-31 10:44:15,0,0,0.2469136,0.7407407,0,8.148148,3.45679,0,4.938272
2022-05-31 10:44:14,0,0,0.2538071,0.2538071,0,6.852792,3.299492,0,26.64975
2022-05-31 10:44:13,0,0,0.2570694,0.2570694,0,5.912596,3.598972,0.2570694,35.47558
2022-05-31 10:44:12,0,0,0.2525253,0,0,7.323232,3.282828,0.2525253,33.58586
2022-05-31 10:44:11,0,0,0.2525253,0.7575758,0,7.575758,3.030303,0,37.37374
2022-05-31 10:44:10,0,0,0.255102,0.255102,0,6.632653,2.806122,0,29.59184
2022-05-31 10:44:09,0,0,0,0.2544529,0,6.615776,3.562341,0.2544529,27.98982
2022-05-31 10:44:08,0,0,0,0.7444169,0,8.436725,3.473945,0,31.76179
2022-05-31 10:44:07,0,0,0.2538071,0.2538071,0,6.091371,4.060914,0,37.30964
2022-05-31 10:44:06,0,0,0.2570694,0,0,6.169666,3.084833,0,33.67609
2022-05-31 10:44:05,0,0,0,0.7614213,0,5.837563,3.299492,0.5076142,32.2335
2022-05-31 10:44:04,0,0,0.2557545,0.2557545,0,5.882353,3.836317,0,33.24808
2022-05-31 10:44:03,0,0,0.4950495,0.4950495,0,7.673267,4.455446,0.2475248,30.69307
2022-05-31 10:44:02,0,0,0,0.5025126,0,8.040201,3.015075,0.2512563,30.40201
2022-05-31 10:44:01,0,0,0.2544529,0.5089059,0,6.10687,3.307888,0.2544529,31.04326
2022-05-31 10:44:00,0,0,0.2557545,0.511509,0,5.626598,3.836317,0,34.78261
2022-05-31 10:43:59,0,0,0.2538071,0,0,7.106599,3.807107,0,35.7868
2022-05-31 10:43:58,0,0,0.2531646,0,0,7.341772,3.037975,0.2531646,38.98734
2022-05-31 10:43:57,0,0,0.5102041,0.255102,0,6.887755,2.806122,0,32.14286
2022-05-31 10:43:56,0,0,0,0.2531646,0,6.582278,3.291139,0.5063291,34.93671
2022-05-31 10:43:55,0,0,0.2564103,0.2564103,0,6.666667,2.820513,0,34.61538
2022-05-31 10:43:54,0,0,0,0.2475248,0,8.168317,4.207921,0.2475248,31.43564
2022-05-31 10:43:53,0,0,0.2469136,0.2469136,0,8.888889,3.45679,0.2469136,38.2716
2022-05-31 10:43:52,0,0,0,0,0,7.575758,3.535354,0,41.16162
2022-05-31 10:43:51,0,0,0.5025126,0.2512563,0,7.788945,3.015075,0.2512563,31.90955
2022-05-31 10:43:50,0,0,0.2564103,0.5128205,0,6.153846,3.076923,0,33.84615
2022-05-31 10:43:49,0,0,0,0.255102,0,7.142857,3.061224,0,26.27551
2022-05-31 10:43:48,0,0,0.2506266,0,0,7.26817,4.761905,0.2506266,28.07018
2022-05-31 10:43:47,0,0,0.2544529,0.5089059,0,6.870229,3.307888,0,31.29771
2022-05-31 10:43:46,0,0,0.2531646,0.5063291,0,6.329114,3.544304,0,32.40506
2022-05-31 10:43:45,0,0,0,0.2544529,0,7.633588,2.798982,0,36.38677
2022-05-31 10:43:44,0,0,0.257732,0.257732,0,5.670103,3.092784,0,35.30928
2022-05-31 10:43:43,0,0,0,0,0,7.808564,3.274559,0.2518892,32.99748
2022-05-31 10:43:42,0,0,0.2538071,0.2538071,0,6.598985,3.807107,0,34.77157
2022-05-31 10:43:41,0,0,0,0.5025126,0,6.78392,3.768844,0.2512563,32.1608
2022-05-31 10:43:40,0,0,0,0,0,7.455013,2.056555,0,33.41902
2022-05-31 10:43:39,0,0,0.7575758,0.2525253,0,6.818182,4.040404,0.2525253,31.81818
2022-05-31 10:43:38,0,0,0,0.2538071,0,6.598985,3.807107,0.2538071,28.17259
2022-05-31 10:43:37,0,0,0.511509,0.2557545,0,7.41688,3.069054,0,30.43478
2022-05-31 10:43:36,0,0,0.2512563,0.2512563,0,7.286432,3.517588,0.2512563,28.89447
2022-05-31 10:43:35,0,0,0.7594937,0.2531646,0,7.848101,3.037975,0,30.12658
2022-05-31 10:43:34,0,0,0,0.4987531,0,8.478803,2.992519,0.2493766,30.42394
2022-05-31 10:43:33,0,0,0.25,0,0,8,4,0,30.5
2022-05-31 10:43:32,0,0,0.4987531,0.4987531,0,7.481297,4.239401,0.2493766,29.42643
2022-05-31 10:43:31,0,0,0,0.2531646,0,7.341772,3.544304,0,26.83544
2022-05-31 10:43:30,0,0,0.2538071,0.2538071,0,6.091371,4.060914,0,26.39594
2022-05-31 10:43:29,0,0,0.2538071,0.2538071,0,7.86802,3.553299,0,29.94924
2022-05-31 10:43:28,0,0,0.5037783,0.2518892,0,6.297229,4.534005,0,26.44836
2022-05-31 10:43:27,0,0,0,0,0,7.537688,5.025126,0.2512563,40.45226
2022-05-31 10:43:26,0,0,0.5037783,0.2518892,0,6.801008,3.778338,0,42.06549
2022-05-31 10:43:25,0,0,0,0.5037783,0,6.801008,4.030227,0.2518892,37.02771
2022-05-31 10:43:24,0,0,0,0,0,6.78392,4.522613,0.2512563,43.96985
2022-05-31 10:43:23,0,0,0.2487562,0.2487562,0,8.457711,3.482587,0,40.04975
2022-05-31 10:43:22,0,0,0,0.2475248,0,8.168317,4.207921,0.4950495,32.42574
