time,usage
2022-06-22 15:15:33,0.251889
2022-06-22 15:15:32,0.502513
2022-06-22 15:15:31,1.75439
2022-06-22 15:15:30,1
2022-06-22 15:15:29,4.53401
2022-06-22 15:15:28,1.00251
2022-06-22 15:15:27,1.00251
2022-06-22 15:15:26,0.753769
2022-06-22 15:15:25,24.1895
2022-06-22 15:15:24,66.3342
2022-06-22 15:15:23,30.1235
2022-06-22 15:15:22,62
2022-06-22 15:15:21,88.7218
2022-06-22 15:15:20,99.7506
2022-06-22 15:15:19,100
2022-06-22 15:15:18,100
2022-06-22 15:15:17,100
2022-06-22 15:15:16,100
2022-06-22 15:15:15,100
2022-06-22 15:15:14,100
2022-06-22 15:15:13,100
2022-06-22 15:15:12,100
2022-06-22 15:15:11,100
2022-06-22 15:15:10,100
2022-06-22 15:15:09,100
2022-06-22 15:15:08,100
2022-06-22 15:15:07,100
2022-06-22 15:15:06,100
2022-06-22 15:15:05,99.75
2022-06-22 15:15:04,100
2022-06-22 15:15:03,100
2022-06-22 15:15:02,100
2022-06-22 15:15:01,99.2443
2022-06-22 15:15:00,99
2022-06-22 15:14:59,99.2481
2022-06-22 15:14:58,99.7512
2022-06-22 15:14:57,99.75
2022-06-22 15:14:56,99.7468
2022-06-22 15:14:55,100
2022-06-22 15:14:54,100
2022-06-22 15:14:53,100
2022-06-22 15:14:52,100
2022-06-22 15:14:51,100
2022-06-22 15:14:50,100
2022-06-22 15:14:49,100
2022-06-22 15:14:48,100
2022-06-22 15:14:47,100
2022-06-22 15:14:46,99.7512
2022-06-22 15:14:45,100
2022-06-22 15:14:44,99.7512
2022-06-22 15:14:43,100
2022-06-22 15:14:42,100
2022-06-22 15:14:41,99.5
2022-06-22 15:14:40,100
2022-06-22 15:14:39,100
2022-06-22 15:14:38,97.4811
2022-06-22 15:14:37,97.5
2022-06-22 15:14:36,100
2022-06-22 15:14:35,100
2022-06-22 15:14:34,100
2022-06-22 15:14:33,100
2022-06-22 15:14:32,100
2022-06-22 15:14:31,100
2022-06-22 15:14:30,100
2022-06-22 15:14:29,100
2022-06-22 15:14:28,100
2022-06-22 15:14:27,100
2022-06-22 15:14:26,100
2022-06-22 15:14:25,100
2022-06-22 15:14:24,100
2022-06-22 15:14:23,99.7494
2022-06-22 15:14:22,100
2022-06-22 15:14:21,99.7494
2022-06-22 15:14:20,100
2022-06-22 15:14:19,100
2022-06-22 15:14:18,99.75
2022-06-22 15:14:17,99
2022-06-22 15:14:16,98.481
2022-06-22 15:14:15,99.0074
2022-06-22 15:14:14,99.2537
2022-06-22 15:14:13,100
2022-06-22 15:14:12,99.5012
2022-06-22 15:14:11,100
2022-06-22 15:14:10,100
2022-06-22 15:14:09,100
2022-06-22 15:14:08,100
2022-06-22 15:14:07,100
2022-06-22 15:14:06,100
2022-06-22 15:14:05,100
2022-06-22 15:14:04,100
2022-06-22 15:14:03,100
2022-06-22 15:14:02,100
2022-06-22 15:14:01,99.5025
2022-06-22 15:14:00,99.4975
2022-06-22 15:13:59,100
2022-06-22 15:13:58,100
2022-06-22 15:13:57,99.4975
2022-06-22 15:13:56,100
2022-06-22 15:13:55,100
2022-06-22 15:13:54,97.7273
2022-06-22 15:13:53,88.5496
2022-06-22 15:13:52,93.7186
2022-06-22 15:13:51,100
2022-06-22 15:13:50,100
2022-06-22 15:13:49,100
2022-06-22 15:13:48,99.75
2022-06-22 15:13:47,100
2022-06-22 15:13:46,100
2022-06-22 15:13:45,100
2022-06-22 15:13:44,100
2022-06-22 15:13:43,100
2022-06-22 15:13:42,100
2022-06-22 15:13:41,100
2022-06-22 15:13:40,100
2022-06-22 15:13:39,99.7494
2022-06-22 15:13:38,100
2022-06-22 15:13:37,99.4987
2022-06-22 15:13:36,100
2022-06-22 15:13:35,100
2022-06-22 15:13:34,100
2022-06-22 15:13:33,99.5037
2022-06-22 15:13:32,99.7487
2022-06-22 15:13:31,97.5
2022-06-22 15:13:30,83.715
2022-06-22 15:13:29,97.7387
2022-06-22 15:13:28,100
2022-06-22 15:13:27,100
2022-06-22 15:13:26,100
2022-06-22 15:13:25,100
2022-06-22 15:13:24,100
2022-06-22 15:13:23,100
2022-06-22 15:13:22,100
2022-06-22 15:13:21,100
2022-06-22 15:13:20,100
2022-06-22 15:13:19,100
2022-06-22 15:13:18,100
2022-06-22 15:13:17,100
2022-06-22 15:13:16,97.25
2022-06-22 15:13:15,60
2022-06-22 15:13:14,13.7349
2022-06-22 15:13:13,23.3173
2022-06-22 15:13:12,54.9618
2022-06-22 15:13:11,99.2481
2022-06-22 15:13:10,99.75
2022-06-22 15:13:09,99.75
2022-06-22 15:13:08,100
2022-06-22 15:13:07,99.7512
2022-06-22 15:13:06,98.9975
2022-06-22 15:13:05,95.4545
2022-06-22 15:13:04,99.2443
2022-06-22 15:13:03,100
2022-06-22 15:13:02,100
2022-06-22 15:13:01,100
2022-06-22 15:13:00,100
2022-06-22 15:12:59,100
2022-06-22 15:12:58,100
2022-06-22 15:12:57,100
2022-06-22 15:12:56,100
2022-06-22 15:12:55,100
2022-06-22 15:12:54,100
2022-06-22 15:12:53,100
2022-06-22 15:12:52,100
2022-06-22 15:12:51,100
2022-06-22 15:12:50,100
2022-06-22 15:12:49,100
2022-06-22 15:12:48,100
2022-06-22 15:12:47,100
2022-06-22 15:12:46,99.7494
