Select workload
1. aggregation Workload
2. join Workload
3. select Workload

>>> BENCHMARK-MODE: THE WORKLOAD WILL RUN 3 TIMES


>>> CLEANING PREVIOUS OUTPUTS

SLF4J: Class path contains multiple SLF4J bindings.
SLF4J: Found binding in [jar:file:/usr/local/hive/lib/log4j-slf4j-impl-2.10.0.jar!/org/slf4j/impl/StaticLoggerBinder.class]
SLF4J: Found binding in [jar:file:/usr/local/hadoop/share/hadoop/common/lib/slf4j-log4j12-1.7.30.jar!/org/slf4j/impl/StaticLoggerBinder.class]
SLF4J: See http://www.slf4j.org/codes.html#multiple_bindings for an explanation.
SLF4J: Actual binding is of type [org.apache.logging.slf4j.Log4jLoggerFactory]
Hive Session ID = fb7510fb-7281-46f7-8e43-8cb330fb4a64

Logging initialized using configuration in jar:file:/usr/local/hive/lib/hive-common-3.1.2.jar!/hive-log4j2.properties Async: true
Hive Session ID = 5d908ba5-dbb1-4e36-b5ef-eff7d1d3db95
OK
Time taken: 0.64 seconds

>>> PREPARING FOR BENCHMARK - HADOOP CLUSTER

Preparing datanode1 for the benchmark
Preparing datanode2 for the benchmark
Preparing datanode3 for the benchmark
Preparing datanode4 for the benchmark
Preparing datanode5 for the benchmark
Preparing namenode for the benchmark

>>> STARTING HIVE JOIN: Tue Jul 12 23:44:05 UTC 2022 (1657669445)

SLF4J: Class path contains multiple SLF4J bindings.
SLF4J: Found binding in [jar:file:/usr/local/hive/lib/log4j-slf4j-impl-2.10.0.jar!/org/slf4j/impl/StaticLoggerBinder.class]
SLF4J: Found binding in [jar:file:/usr/local/hadoop/share/hadoop/common/lib/slf4j-log4j12-1.7.30.jar!/org/slf4j/impl/StaticLoggerBinder.class]
SLF4J: See http://www.slf4j.org/codes.html#multiple_bindings for an explanation.
SLF4J: Actual binding is of type [org.apache.logging.slf4j.Log4jLoggerFactory]
Hive Session ID = aeffec3e-cc0a-4bf9-9fda-645866472d20

Logging initialized using configuration in jar:file:/usr/local/hive/lib/hive-common-3.1.2.jar!/hive-log4j2.properties Async: true
Hive Session ID = d9ff7bcc-2901-4cbf-b034-1753342ab2a9
Query ID = root_20220712234415_4c49c2d7-5de7-49f5-9a70-83efaff45fe3
Total jobs = 1
Launching Job 1 out of 1
Number of reduce tasks not specified. Estimated from input data size: 1009
In order to change the average load for a reducer (in bytes):
  set hive.exec.reducers.bytes.per.reducer=<number>
In order to limit the maximum number of reducers:
  set hive.exec.reducers.max=<number>
In order to set a constant number of reducers:
  set mapreduce.job.reduces=<number>
Starting Job = job_1655196875471_0281, Tracking URL = http://namenode:8088/proxy/application_1655196875471_0281/
Kill Command = /usr/local/hadoop/bin/mapred job  -kill job_1655196875471_0281
Hadoop job information for Stage-1: number of mappers: 18688; number of reducers: 1009
2022-07-12 23:44:28,760 Stage-1 map = 0%,  reduce = 0%
2022-07-12 23:45:29,476 Stage-1 map = 0%,  reduce = 0%, Cumulative CPU 825.05 sec
2022-07-12 23:46:29,577 Stage-1 map = 0%,  reduce = 0%, Cumulative CPU 1835.2 sec
2022-07-12 23:47:30,476 Stage-1 map = 0%,  reduce = 0%, Cumulative CPU 2843.42 sec
2022-07-12 23:47:31,650 Stage-1 map = 1%,  reduce = 0%, Cumulative CPU 2879.16 sec
2022-07-12 23:48:31,817 Stage-1 map = 1%,  reduce = 0%, Cumulative CPU 3839.91 sec
2022-07-12 23:49:31,947 Stage-1 map = 1%,  reduce = 0%, Cumulative CPU 4830.04 sec
2022-07-12 23:50:31,987 Stage-1 map = 1%,  reduce = 0%, Cumulative CPU 5818.32 sec
2022-07-12 23:51:32,846 Stage-1 map = 1%,  reduce = 0%, Cumulative CPU 6788.55 sec
2022-07-12 23:52:11,516 Stage-1 map = 2%,  reduce = 0%, Cumulative CPU 7413.38 sec
2022-07-12 23:53:11,997 Stage-1 map = 2%,  reduce = 0%, Cumulative CPU 8395.64 sec
2022-07-12 23:54:12,168 Stage-1 map = 2%,  reduce = 0%, Cumulative CPU 9368.98 sec
2022-07-12 23:55:12,628 Stage-1 map = 2%,  reduce = 0%, Cumulative CPU 10358.74 sec
2022-07-12 23:56:13,193 Stage-1 map = 2%,  reduce = 0%, Cumulative CPU 11360.85 sec
2022-07-12 23:56:38,900 Stage-1 map = 3%,  reduce = 0%, Cumulative CPU 11768.71 sec
2022-07-12 23:57:40,054 Stage-1 map = 3%,  reduce = 0%, Cumulative CPU 12725.49 sec
2022-07-12 23:58:40,501 Stage-1 map = 3%,  reduce = 0%, Cumulative CPU 13719.74 sec
2022-07-12 23:59:40,642 Stage-1 map = 3%,  reduce = 0%, Cumulative CPU 14704.51 sec
2022-07-13 00:00:41,554 Stage-1 map = 3%,  reduce = 0%, Cumulative CPU 15678.33 sec
2022-07-13 00:01:30,119 Stage-1 map = 4%,  reduce = 0%, Cumulative CPU 16562.45 sec
2022-07-13 00:02:30,349 Stage-1 map = 4%,  reduce = 0%, Cumulative CPU 17539.12 sec
2022-07-13 00:03:30,839 Stage-1 map = 4%,  reduce = 0%, Cumulative CPU 18509.75 sec
2022-07-13 00:04:31,439 Stage-1 map = 4%,  reduce = 0%, Cumulative CPU 19496.84 sec
2022-07-13 00:05:32,012 Stage-1 map = 4%,  reduce = 0%, Cumulative CPU 20481.64 sec
2022-07-13 00:06:17,293 Stage-1 map = 5%,  reduce = 0%, Cumulative CPU 21229.25 sec
2022-07-13 00:07:17,923 Stage-1 map = 5%,  reduce = 0%, Cumulative CPU 22184.03 sec
2022-07-13 00:08:18,772 Stage-1 map = 5%,  reduce = 0%, Cumulative CPU 23200.09 sec
2022-07-13 00:09:19,137 Stage-1 map = 5%,  reduce = 0%, Cumulative CPU 24184.21 sec
2022-07-13 00:10:20,046 Stage-1 map = 5%,  reduce = 0%, Cumulative CPU 25177.18 sec
2022-07-13 00:11:00,803 Stage-1 map = 6%,  reduce = 0%, Cumulative CPU 25816.29 sec
2022-07-13 00:12:01,729 Stage-1 map = 6%,  reduce = 0%, Cumulative CPU 26792.23 sec
2022-07-13 00:13:02,601 Stage-1 map = 6%,  reduce = 0%, Cumulative CPU 27818.02 sec
2022-07-13 00:14:02,860 Stage-1 map = 6%,  reduce = 0%, Cumulative CPU 28775.15 sec
2022-07-13 00:15:03,543 Stage-1 map = 6%,  reduce = 0%, Cumulative CPU 29745.54 sec
2022-07-13 00:15:29,106 Stage-1 map = 7%,  reduce = 0%, Cumulative CPU 30214.22 sec
2022-07-13 00:16:30,199 Stage-1 map = 7%,  reduce = 0%, Cumulative CPU 31193.33 sec
2022-07-13 00:17:31,274 Stage-1 map = 7%,  reduce = 0%, Cumulative CPU 32173.1 sec
2022-07-13 00:18:32,087 Stage-1 map = 7%,  reduce = 0%, Cumulative CPU 33160.01 sec
2022-07-13 00:19:32,092 Stage-1 map = 7%,  reduce = 0%, Cumulative CPU 34147.45 sec
2022-07-13 00:20:22,463 Stage-1 map = 8%,  reduce = 0%, Cumulative CPU 34990.63 sec
2022-07-13 00:21:23,021 Stage-1 map = 8%,  reduce = 0%, Cumulative CPU 35983.73 sec
2022-07-13 00:22:23,183 Stage-1 map = 8%,  reduce = 0%, Cumulative CPU 36968.45 sec
2022-07-13 00:23:23,494 Stage-1 map = 8%,  reduce = 0%, Cumulative CPU 37940.74 sec
2022-07-13 00:24:23,516 Stage-1 map = 8%,  reduce = 0%, Cumulative CPU 38912.98 sec
2022-07-13 00:25:04,202 Stage-1 map = 9%,  reduce = 0%, Cumulative CPU 39567.84 sec
2022-07-13 00:26:04,256 Stage-1 map = 9%,  reduce = 0%, Cumulative CPU 40531.65 sec
2022-07-13 00:27:04,484 Stage-1 map = 9%,  reduce = 0%, Cumulative CPU 41508.27 sec
2022-07-13 00:28:04,686 Stage-1 map = 9%,  reduce = 0%, Cumulative CPU 42467.09 sec
2022-07-13 00:29:05,788 Stage-1 map = 9%,  reduce = 0%, Cumulative CPU 43463.17 sec
2022-07-13 00:29:41,757 Stage-1 map = 10%,  reduce = 0%, Cumulative CPU 44025.37 sec
2022-07-13 00:30:41,967 Stage-1 map = 10%,  reduce = 0%, Cumulative CPU 45005.51 sec
2022-07-13 00:31:42,227 Stage-1 map = 10%,  reduce = 0%, Cumulative CPU 45963.64 sec
2022-07-13 00:32:42,471 Stage-1 map = 10%,  reduce = 0%, Cumulative CPU 46956.46 sec
2022-07-13 00:33:42,512 Stage-1 map = 10%,  reduce = 0%, Cumulative CPU 47942.91 sec
2022-07-13 00:34:20,866 Stage-1 map = 11%,  reduce = 0%, Cumulative CPU 48618.61 sec
2022-07-13 00:35:21,294 Stage-1 map = 11%,  reduce = 0%, Cumulative CPU 49574.52 sec
2022-07-13 00:36:21,433 Stage-1 map = 11%,  reduce = 0%, Cumulative CPU 50557.08 sec
2022-07-13 00:37:21,667 Stage-1 map = 11%,  reduce = 0%, Cumulative CPU 51533.19 sec
2022-07-13 00:38:21,778 Stage-1 map = 11%,  reduce = 0%, Cumulative CPU 52493.62 sec
2022-07-13 00:39:07,072 Stage-1 map = 12%,  reduce = 0%, Cumulative CPU 53234.98 sec
2022-07-13 00:40:07,463 Stage-1 map = 12%,  reduce = 0%, Cumulative CPU 54233.2 sec
2022-07-13 00:41:07,809 Stage-1 map = 12%,  reduce = 0%, Cumulative CPU 55202.08 sec
2022-07-13 00:42:08,040 Stage-1 map = 12%,  reduce = 0%, Cumulative CPU 56184.08 sec
2022-07-13 00:43:08,488 Stage-1 map = 12%,  reduce = 0%, Cumulative CPU 57166.1 sec
2022-07-13 00:43:49,284 Stage-1 map = 13%,  reduce = 0%, Cumulative CPU 57796.3 sec
2022-07-13 00:44:49,430 Stage-1 map = 13%,  reduce = 0%, Cumulative CPU 58765.86 sec
2022-07-13 00:45:50,007 Stage-1 map = 13%,  reduce = 0%, Cumulative CPU 59739.14 sec
2022-07-13 00:46:50,706 Stage-1 map = 13%,  reduce = 0%, Cumulative CPU 60741.71 sec
2022-07-13 00:47:50,713 Stage-1 map = 13%,  reduce = 0%, Cumulative CPU 61700.64 sec
2022-07-13 00:48:22,366 Stage-1 map = 14%,  reduce = 0%, Cumulative CPU 62167.6 sec
2022-07-13 00:49:23,260 Stage-1 map = 14%,  reduce = 0%, Cumulative CPU 63102.98 sec
2022-07-13 00:50:23,291 Stage-1 map = 14%,  reduce = 0%, Cumulative CPU 64073.54 sec
2022-07-13 00:51:23,801 Stage-1 map = 14%,  reduce = 0%, Cumulative CPU 65002.45 sec
2022-07-13 00:52:23,866 Stage-1 map = 14%,  reduce = 0%, Cumulative CPU 65953.69 sec
2022-07-13 00:53:02,044 Stage-1 map = 15%,  reduce = 0%, Cumulative CPU 66611.4 sec
2022-07-13 00:54:02,338 Stage-1 map = 15%,  reduce = 0%, Cumulative CPU 67558.29 sec
2022-07-13 00:55:02,376 Stage-1 map = 15%,  reduce = 0%, Cumulative CPU 68509.15 sec
2022-07-13 00:56:03,413 Stage-1 map = 15%,  reduce = 0%, Cumulative CPU 69449.89 sec
2022-07-13 00:57:04,462 Stage-1 map = 15%,  reduce = 0%, Cumulative CPU 70369.98 sec
2022-07-13 00:57:38,357 Stage-1 map = 16%,  reduce = 0%, Cumulative CPU 70961.61 sec
2022-07-13 00:58:38,477 Stage-1 map = 16%,  reduce = 0%, Cumulative CPU 71883.02 sec
2022-07-13 00:59:38,955 Stage-1 map = 16%,  reduce = 0%, Cumulative CPU 72832.92 sec
2022-07-13 01:00:39,479 Stage-1 map = 16%,  reduce = 0%, Cumulative CPU 73746.61 sec
2022-07-13 01:01:40,329 Stage-1 map = 16%,  reduce = 0%, Cumulative CPU 74627.6 sec
2022-07-13 01:02:17,956 Stage-1 map = 17%,  reduce = 0%, Cumulative CPU 75211.1 sec
2022-07-13 01:03:18,612 Stage-1 map = 17%,  reduce = 0%, Cumulative CPU 76097.83 sec
2022-07-13 01:04:19,406 Stage-1 map = 17%,  reduce = 0%, Cumulative CPU 77004.29 sec
2022-07-13 01:05:19,856 Stage-1 map = 17%,  reduce = 0%, Cumulative CPU 77933.84 sec
2022-07-13 01:06:20,486 Stage-1 map = 17%,  reduce = 0%, Cumulative CPU 78795.08 sec
2022-07-13 01:07:02,510 Stage-1 map = 18%,  reduce = 0%, Cumulative CPU 79450.43 sec
2022-07-13 01:08:03,416 Stage-1 map = 18%,  reduce = 0%, Cumulative CPU 80364.07 sec
2022-07-13 01:09:03,997 Stage-1 map = 18%,  reduce = 0%, Cumulative CPU 81280.22 sec
2022-07-13 01:10:04,510 Stage-1 map = 18%,  reduce = 0%, Cumulative CPU 82156.16 sec
2022-07-13 01:11:05,216 Stage-1 map = 18%,  reduce = 0%, Cumulative CPU 83083.05 sec
2022-07-13 01:11:47,822 Stage-1 map = 19%,  reduce = 0%, Cumulative CPU 83685.62 sec
2022-07-13 01:12:48,336 Stage-1 map = 19%,  reduce = 0%, Cumulative CPU 84529.52 sec
2022-07-13 01:13:49,152 Stage-1 map = 19%,  reduce = 0%, Cumulative CPU 85406.69 sec
2022-07-13 01:14:49,986 Stage-1 map = 19%,  reduce = 0%, Cumulative CPU 86218.94 sec
2022-07-13 01:15:50,581 Stage-1 map = 19%,  reduce = 0%, Cumulative CPU 87101.91 sec
2022-07-13 01:16:51,122 Stage-1 map = 20%,  reduce = 0%, Cumulative CPU 87944.32 sec
2022-07-13 01:17:51,950 Stage-1 map = 20%,  reduce = 0%, Cumulative CPU 88765.34 sec
2022-07-13 01:18:52,618 Stage-1 map = 20%,  reduce = 0%, Cumulative CPU 89624.85 sec
2022-07-13 01:19:53,248 Stage-1 map = 20%,  reduce = 0%, Cumulative CPU 90474.71 sec
2022-07-13 01:20:54,034 Stage-1 map = 20%,  reduce = 0%, Cumulative CPU 91282.78 sec
2022-07-13 01:21:45,061 Stage-1 map = 21%,  reduce = 0%, Cumulative CPU 92015.73 sec
2022-07-13 01:22:45,936 Stage-1 map = 21%,  reduce = 0%, Cumulative CPU 92866.03 sec
2022-07-13 01:23:46,779 Stage-1 map = 21%,  reduce = 0%, Cumulative CPU 93713.37 sec
2022-07-13 01:24:47,540 Stage-1 map = 21%,  reduce = 0%, Cumulative CPU 94530.72 sec
2022-07-13 01:25:48,164 Stage-1 map = 21%,  reduce = 0%, Cumulative CPU 95370.56 sec
2022-07-13 01:26:48,904 Stage-1 map = 21%,  reduce = 0%, Cumulative CPU 96273.43 sec
2022-07-13 01:26:55,437 Stage-1 map = 22%,  reduce = 0%, Cumulative CPU 96360.21 sec
2022-07-13 01:27:56,091 Stage-1 map = 22%,  reduce = 0%, Cumulative CPU 97208.9 sec
2022-07-13 01:28:56,742 Stage-1 map = 22%,  reduce = 0%, Cumulative CPU 98049.1 sec
2022-07-13 01:29:57,492 Stage-1 map = 22%,  reduce = 0%, Cumulative CPU 98894.92 sec
2022-07-13 01:30:58,283 Stage-1 map = 22%,  reduce = 0%, Cumulative CPU 99764.42 sec
2022-07-13 01:31:59,083 Stage-1 map = 22%,  reduce = 0%, Cumulative CPU 100624.35 sec
2022-07-13 01:32:01,256 Stage-1 map = 23%,  reduce = 0%, Cumulative CPU 100667.96 sec
2022-07-13 01:33:02,115 Stage-1 map = 23%,  reduce = 0%, Cumulative CPU 101526.3 sec
2022-07-13 01:34:02,909 Stage-1 map = 23%,  reduce = 0%, Cumulative CPU 102329.29 sec
2022-07-13 01:35:03,845 Stage-1 map = 23%,  reduce = 0%, Cumulative CPU 103194.38 sec
2022-07-13 01:36:04,656 Stage-1 map = 23%,  reduce = 0%, Cumulative CPU 104028.33 sec
2022-07-13 01:36:56,707 Stage-1 map = 24%,  reduce = 0%, Cumulative CPU 104790.5 sec
2022-07-13 01:37:57,470 Stage-1 map = 24%,  reduce = 0%, Cumulative CPU 105630.89 sec
2022-07-13 01:38:58,257 Stage-1 map = 24%,  reduce = 0%, Cumulative CPU 106427.12 sec
2022-07-13 01:39:59,003 Stage-1 map = 24%,  reduce = 0%, Cumulative CPU 107287.31 sec
2022-07-13 01:40:59,834 Stage-1 map = 24%,  reduce = 0%, Cumulative CPU 108100.13 sec
2022-07-13 01:42:00,519 Stage-1 map = 24%,  reduce = 0%, Cumulative CPU 108967.39 sec
2022-07-13 01:42:03,770 Stage-1 map = 25%,  reduce = 0%, Cumulative CPU 109010.44 sec
2022-07-13 01:43:04,631 Stage-1 map = 25%,  reduce = 0%, Cumulative CPU 109881.19 sec
2022-07-13 01:44:05,483 Stage-1 map = 25%,  reduce = 0%, Cumulative CPU 110739.49 sec
2022-07-13 01:45:06,305 Stage-1 map = 25%,  reduce = 0%, Cumulative CPU 111614.44 sec
2022-07-13 01:46:07,100 Stage-1 map = 25%,  reduce = 0%, Cumulative CPU 112409.35 sec
2022-07-13 01:47:07,959 Stage-1 map = 25%,  reduce = 0%, Cumulative CPU 113311.55 sec
2022-07-13 01:47:09,042 Stage-1 map = 26%,  reduce = 0%, Cumulative CPU 113325.99 sec
2022-07-13 01:48:09,858 Stage-1 map = 26%,  reduce = 0%, Cumulative CPU 114180.68 sec
2022-07-13 01:49:10,715 Stage-1 map = 26%,  reduce = 0%, Cumulative CPU 115025.2 sec
2022-07-13 01:50:11,540 Stage-1 map = 26%,  reduce = 0%, Cumulative CPU 115888.65 sec
2022-07-13 01:51:12,353 Stage-1 map = 26%,  reduce = 0%, Cumulative CPU 116724.99 sec
2022-07-13 01:52:12,049 Stage-1 map = 27%,  reduce = 0%, Cumulative CPU 117561.96 sec
2022-07-13 01:53:12,917 Stage-1 map = 27%,  reduce = 0%, Cumulative CPU 118383.65 sec
2022-07-13 01:54:13,748 Stage-1 map = 27%,  reduce = 0%, Cumulative CPU 119209.13 sec
2022-07-13 01:55:14,589 Stage-1 map = 27%,  reduce = 0%, Cumulative CPU 120084.33 sec
2022-07-13 01:56:15,433 Stage-1 map = 27%,  reduce = 0%, Cumulative CPU 120937.55 sec
2022-07-13 01:57:10,929 Stage-1 map = 28%,  reduce = 0%, Cumulative CPU 121728.94 sec
2022-07-13 01:58:11,799 Stage-1 map = 28%,  reduce = 0%, Cumulative CPU 122527.47 sec
2022-07-13 01:59:12,718 Stage-1 map = 28%,  reduce = 0%, Cumulative CPU 123385.69 sec
2022-07-13 02:00:13,587 Stage-1 map = 28%,  reduce = 0%, Cumulative CPU 124246.96 sec
2022-07-13 02:01:14,497 Stage-1 map = 28%,  reduce = 0%, Cumulative CPU 125115.61 sec
2022-07-13 02:02:14,506 Stage-1 map = 29%,  reduce = 0%, Cumulative CPU 125964.57 sec
2022-07-13 02:03:15,422 Stage-1 map = 29%,  reduce = 0%, Cumulative CPU 126761.46 sec
2022-07-13 02:04:16,246 Stage-1 map = 29%,  reduce = 0%, Cumulative CPU 127670.87 sec
2022-07-13 02:05:16,971 Stage-1 map = 29%,  reduce = 0%, Cumulative CPU 128458.9 sec
2022-07-13 02:06:17,312 Stage-1 map = 29%,  reduce = 0%, Cumulative CPU 129274.89 sec
2022-07-13 02:07:17,649 Stage-1 map = 29%,  reduce = 0%, Cumulative CPU 130060.78 sec
2022-07-13 02:07:37,072 Stage-1 map = 30%,  reduce = 0%, Cumulative CPU 130296.48 sec
2022-07-13 02:08:37,481 Stage-1 map = 30%,  reduce = 0%, Cumulative CPU 131101.05 sec
2022-07-13 02:09:37,878 Stage-1 map = 30%,  reduce = 0%, Cumulative CPU 131868.71 sec
2022-07-13 02:10:38,230 Stage-1 map = 30%,  reduce = 0%, Cumulative CPU 132645.04 sec
2022-07-13 02:11:38,635 Stage-1 map = 30%,  reduce = 0%, Cumulative CPU 133403.53 sec
2022-07-13 02:12:38,985 Stage-1 map = 30%,  reduce = 0%, Cumulative CPU 134208.35 sec
2022-07-13 02:13:22,083 Stage-1 map = 31%,  reduce = 0%, Cumulative CPU 134779.6 sec
2022-07-13 02:14:22,466 Stage-1 map = 31%,  reduce = 0%, Cumulative CPU 135598.95 sec
2022-07-13 02:15:22,841 Stage-1 map = 31%,  reduce = 0%, Cumulative CPU 136357.44 sec
2022-07-13 02:16:23,273 Stage-1 map = 31%,  reduce = 0%, Cumulative CPU 137146.15 sec
2022-07-13 02:17:23,657 Stage-1 map = 31%,  reduce = 0%, Cumulative CPU 137890.91 sec
2022-07-13 02:18:24,048 Stage-1 map = 31%,  reduce = 0%, Cumulative CPU 138687.33 sec
2022-07-13 02:18:53,164 Stage-1 map = 32%,  reduce = 0%, Cumulative CPU 139085.55 sec
2022-07-13 02:19:53,578 Stage-1 map = 32%,  reduce = 0%, Cumulative CPU 139854.94 sec
2022-07-13 02:20:53,963 Stage-1 map = 32%,  reduce = 0%, Cumulative CPU 140622.39 sec
2022-07-13 02:21:54,349 Stage-1 map = 32%,  reduce = 0%, Cumulative CPU 141447.64 sec
2022-07-13 02:22:54,760 Stage-1 map = 32%,  reduce = 0%, Cumulative CPU 142260.81 sec
2022-07-13 02:23:55,263 Stage-1 map = 32%,  reduce = 0%, Cumulative CPU 143003.64 sec
2022-07-13 02:24:40,573 Stage-1 map = 33%,  reduce = 0%, Cumulative CPU 143575.35 sec
2022-07-13 02:25:41,016 Stage-1 map = 33%,  reduce = 0%, Cumulative CPU 144371.68 sec
2022-07-13 02:26:41,415 Stage-1 map = 33%,  reduce = 0%, Cumulative CPU 145133.85 sec
2022-07-13 02:27:41,871 Stage-1 map = 33%,  reduce = 0%, Cumulative CPU 145965.57 sec
2022-07-13 02:28:42,399 Stage-1 map = 33%,  reduce = 0%, Cumulative CPU 146746.49 sec
2022-07-13 02:29:42,871 Stage-1 map = 33%,  reduce = 0%, Cumulative CPU 147543.58 sec
2022-07-13 02:30:20,666 Stage-1 map = 34%,  reduce = 0%, Cumulative CPU 147978.99 sec
2022-07-13 02:31:21,131 Stage-1 map = 34%,  reduce = 0%, Cumulative CPU 148797.8 sec
2022-07-13 02:32:21,626 Stage-1 map = 34%,  reduce = 0%, Cumulative CPU 149534.15 sec
2022-07-13 02:33:22,247 Stage-1 map = 34%,  reduce = 0%, Cumulative CPU 150332.5 sec
2022-07-13 02:34:22,753 Stage-1 map = 34%,  reduce = 0%, Cumulative CPU 151154.18 sec
2022-07-13 02:35:23,257 Stage-1 map = 34%,  reduce = 0%, Cumulative CPU 151938.5 sec
2022-07-13 02:36:01,078 Stage-1 map = 35%,  reduce = 0%, Cumulative CPU 152368.85 sec
2022-07-13 02:37:02,010 Stage-1 map = 35%,  reduce = 0%, Cumulative CPU 153218.51 sec
2022-07-13 02:38:02,507 Stage-1 map = 35%,  reduce = 0%, Cumulative CPU 153967.04 sec
2022-07-13 02:39:02,991 Stage-1 map = 35%,  reduce = 0%, Cumulative CPU 154714.24 sec
2022-07-13 02:40:03,588 Stage-1 map = 35%,  reduce = 0%, Cumulative CPU 155536.99 sec
2022-07-13 02:41:04,101 Stage-1 map = 35%,  reduce = 0%, Cumulative CPU 156316.46 sec
2022-07-13 02:41:27,877 Stage-1 map = 36%,  reduce = 0%, Cumulative CPU 156637.35 sec
2022-07-13 02:42:28,383 Stage-1 map = 36%,  reduce = 0%, Cumulative CPU 157382.23 sec
2022-07-13 02:43:28,839 Stage-1 map = 36%,  reduce = 0%, Cumulative CPU 158203.85 sec
2022-07-13 02:44:29,381 Stage-1 map = 36%,  reduce = 0%, Cumulative CPU 158971.7 sec
2022-07-13 02:45:29,856 Stage-1 map = 36%,  reduce = 0%, Cumulative CPU 159781.3 sec
2022-07-13 02:46:30,328 Stage-1 map = 36%,  reduce = 0%, Cumulative CPU 160530.13 sec
2022-07-13 02:47:11,383 Stage-1 map = 37%,  reduce = 0%, Cumulative CPU 161131.87 sec
2022-07-13 02:48:11,861 Stage-1 map = 37%,  reduce = 0%, Cumulative CPU 161800.15 sec
2022-07-13 02:49:12,443 Stage-1 map = 37%,  reduce = 0%, Cumulative CPU 162604.26 sec
2022-07-13 02:50:12,947 Stage-1 map = 37%,  reduce = 0%, Cumulative CPU 163404.71 sec
2022-07-13 02:51:13,454 Stage-1 map = 37%,  reduce = 0%, Cumulative CPU 164195.59 sec
2022-07-13 02:52:14,017 Stage-1 map = 37%,  reduce = 0%, Cumulative CPU 165004.17 sec
2022-07-13 02:52:58,316 Stage-1 map = 38%,  reduce = 0%, Cumulative CPU 165565.59 sec
2022-07-13 02:53:58,834 Stage-1 map = 38%,  reduce = 0%, Cumulative CPU 166314.26 sec
2022-07-13 02:54:59,359 Stage-1 map = 38%,  reduce = 0%, Cumulative CPU 167060.85 sec
2022-07-13 02:55:59,910 Stage-1 map = 38%,  reduce = 0%, Cumulative CPU 167863.47 sec
2022-07-13 02:57:00,440 Stage-1 map = 38%,  reduce = 0%, Cumulative CPU 168693.42 sec
2022-07-13 02:58:00,960 Stage-1 map = 38%,  reduce = 0%, Cumulative CPU 169477.32 sec
2022-07-13 02:58:38,865 Stage-1 map = 39%,  reduce = 0%, Cumulative CPU 169956.04 sec
2022-07-13 02:59:39,404 Stage-1 map = 39%,  reduce = 0%, Cumulative CPU 170702.64 sec
2022-07-13 03:00:40,064 Stage-1 map = 39%,  reduce = 0%, Cumulative CPU 171489.19 sec
2022-07-13 03:01:40,701 Stage-1 map = 39%,  reduce = 0%, Cumulative CPU 172196.14 sec
2022-07-13 03:02:41,249 Stage-1 map = 39%,  reduce = 0%, Cumulative CPU 173055.28 sec
2022-07-13 03:03:41,816 Stage-1 map = 39%,  reduce = 0%, Cumulative CPU 173842.16 sec
2022-07-13 03:04:19,694 Stage-1 map = 40%,  reduce = 0%, Cumulative CPU 174329.28 sec
2022-07-13 03:05:20,303 Stage-1 map = 40%,  reduce = 0%, Cumulative CPU 175104.51 sec
2022-07-13 03:06:20,891 Stage-1 map = 40%,  reduce = 0%, Cumulative CPU 175897.47 sec
2022-07-13 03:07:21,504 Stage-1 map = 40%,  reduce = 0%, Cumulative CPU 176674.42 sec
2022-07-13 03:08:22,115 Stage-1 map = 40%,  reduce = 0%, Cumulative CPU 177431.07 sec
2022-07-13 03:09:22,720 Stage-1 map = 40%,  reduce = 0%, Cumulative CPU 178202.82 sec
2022-07-13 03:09:51,923 Stage-1 map = 41%,  reduce = 0%, Cumulative CPU 178579.17 sec
2022-07-13 03:10:52,601 Stage-1 map = 41%,  reduce = 0%, Cumulative CPU 179372.72 sec
2022-07-13 03:11:53,221 Stage-1 map = 41%,  reduce = 0%, Cumulative CPU 180168.7 sec
2022-07-13 03:12:53,862 Stage-1 map = 41%,  reduce = 0%, Cumulative CPU 180938.16 sec
