time,usage
2022-07-06 14:39:19,0.74813
2022-07-06 14:39:18,0.5
2022-07-06 14:39:17,0.5
2022-07-06 14:39:16,0.74813
2022-07-06 14:39:15,0.5
2022-07-06 14:39:14,0.995025
2022-07-06 14:39:13,0.250627
2022-07-06 14:39:12,0.995025
2022-07-06 14:39:11,0.74813
2022-07-06 14:39:10,0.74813
2022-07-06 14:39:09,0.5
2022-07-06 14:39:08,0.75188
2022-07-06 14:39:07,0.74813
2022-07-06 14:39:06,0.5
2022-07-06 14:39:05,0.997506
2022-07-06 14:39:04,3.02267
2022-07-06 14:39:03,0.5
2022-07-06 14:39:02,0.74813
2022-07-06 14:39:01,0.5
2022-07-06 14:39:00,0.74813
2022-07-06 14:38:59,0.5
2022-07-06 14:38:58,1.25313
2022-07-06 14:38:57,0.5
2022-07-06 14:38:56,0.74813
2022-07-06 14:38:55,0.74813
2022-07-06 14:38:54,3.52645
2022-07-06 14:38:53,24.0786
2022-07-06 14:38:52,34.3902
2022-07-06 14:38:51,33.1671
2022-07-06 14:38:50,33.6634
2022-07-06 14:38:49,32.8321
2022-07-06 14:38:48,33.4165
2022-07-06 14:38:47,32.8321
2022-07-06 14:38:46,32.2418
2022-07-06 14:38:45,32.6633
2022-07-06 14:38:44,32.4937
2022-07-06 14:38:43,32.4121
2022-07-06 14:38:42,33.0827
2022-07-06 14:38:41,49.2462
2022-07-06 14:38:40,60.0998
2022-07-06 14:38:39,78.7342
2022-07-06 14:38:38,76.0814
2022-07-06 14:38:37,62.9442
2022-07-06 14:38:36,57.9602
2022-07-06 14:38:35,63.5678
2022-07-06 14:38:34,66.6667
2022-07-06 14:38:33,78.2927
2022-07-06 14:38:32,72.6601
2022-07-06 14:38:31,58.8972
2022-07-06 14:38:30,78.934
2022-07-06 14:38:29,58.9109
2022-07-06 14:38:28,75.3117
2022-07-06 14:38:27,75.8186
2022-07-06 14:38:26,53.7129
2022-07-06 14:38:25,55.8603
2022-07-06 14:38:24,77
2022-07-06 14:38:23,80.25
2022-07-06 14:38:22,78.0549
2022-07-06 14:38:21,56.75
2022-07-06 14:38:20,53.9409
2022-07-06 14:38:19,55.0251
2022-07-06 14:38:18,76.9424
2022-07-06 14:38:17,55.6962
2022-07-06 14:38:16,66.5835
2022-07-06 14:38:15,56.25
2022-07-06 14:38:14,55.3616
2022-07-06 14:38:13,55.335
2022-07-06 14:38:12,54.4081
2022-07-06 14:38:11,49.7512
2022-07-06 14:38:10,33.0827
2022-07-06 14:38:09,33.0827
2022-07-06 14:38:08,33.4165
2022-07-06 14:38:07,33.7438
2022-07-06 14:38:06,34.398
2022-07-06 14:38:05,61.6541
2022-07-06 14:38:04,54.7264
2022-07-06 14:38:03,56.4677
2022-07-06 14:38:02,54.5
2022-07-06 14:38:01,56.3275
2022-07-06 14:38:00,63
2022-07-06 14:37:59,50.8728
2022-07-06 14:37:58,50.3759
2022-07-06 14:37:57,50.3759
2022-07-06 14:37:56,50.25
2022-07-06 14:37:55,57.25
2022-07-06 14:37:54,52.7638
2022-07-06 14:37:53,73.8806
2022-07-06 14:37:52,68.2382
2022-07-06 14:37:51,50.6234
2022-07-06 14:37:50,59.8504
2022-07-06 14:37:49,50.25
2022-07-06 14:37:48,50.1253
2022-07-06 14:37:47,69.0773
2022-07-06 14:37:46,73
2022-07-06 14:37:45,67.2457
2022-07-06 14:37:44,50.6234
2022-07-06 14:37:43,50.6234
2022-07-06 14:37:42,52.8395
2022-07-06 14:37:41,58.2716
2022-07-06 14:37:40,66.3366
2022-07-06 14:37:39,26.4198
2022-07-06 14:37:38,46.0396
2022-07-06 14:37:37,51.4706
2022-07-06 14:37:36,65
2022-07-06 14:37:35,71.5711
2022-07-06 14:37:34,39.5522
2022-07-06 14:37:33,42.2886
2022-07-06 14:37:32,26.0546
2022-07-06 14:37:31,29.5
2022-07-06 14:37:30,64.9123
2022-07-06 14:37:29,60.3491
2022-07-06 14:37:28,81.9307
2022-07-06 14:37:27,88.7218
2022-07-06 14:37:26,70.398
2022-07-06 14:37:25,52.1092
2022-07-06 14:37:24,50.1241
2022-07-06 14:37:23,53.9801
2022-07-06 14:37:22,75
2022-07-06 14:37:21,43
2022-07-06 14:37:20,50.3722
2022-07-06 14:37:19,49.6259
2022-07-06 14:37:18,50.1247
2022-07-06 14:37:17,52
2022-07-06 14:37:16,61.0973
2022-07-06 14:37:15,44.389
2022-07-06 14:37:14,50.8642
2022-07-06 14:37:13,50.7463
2022-07-06 14:37:12,50.7463
2022-07-06 14:37:11,50.7463
2022-07-06 14:37:10,50.3759
2022-07-06 14:37:09,49.8753
2022-07-06 14:37:08,50.9901
2022-07-06 14:37:07,61.9753
2022-07-06 14:37:06,75.6219
2022-07-06 14:37:05,51.8519
2022-07-06 14:37:04,49.6241
2022-07-06 14:37:03,50.7426
2022-07-06 14:37:02,56.2189
2022-07-06 14:37:01,75.3117
2022-07-06 14:37:00,56.2189
2022-07-06 14:36:59,50
2022-07-06 14:36:58,29.6758
2022-07-06 14:36:57,27.2953
2022-07-06 14:36:56,26.5509
2022-07-06 14:36:55,26.5509
2022-07-06 14:36:54,25.5639
2022-07-06 14:36:53,31.9202
2022-07-06 14:36:52,22.5
2022-07-06 14:36:51,15.2882
2022-07-06 14:36:50,15.75
2022-07-06 14:36:49,16.25
2022-07-06 14:36:48,13.7157
2022-07-06 14:36:47,15
2022-07-06 14:36:46,15.6716
2022-07-06 14:36:45,15.2882
2022-07-06 14:36:44,14.5363
2022-07-06 14:36:43,17.3804
2022-07-06 14:36:42,22.3325
2022-07-06 14:36:41,15.2882
2022-07-06 14:36:40,14.6096
2022-07-06 14:36:39,15.25
2022-07-06 14:36:38,11
2022-07-06 14:36:37,25.75
2022-07-06 14:36:36,50
2022-07-06 14:36:35,51.7413
2022-07-06 14:36:34,23.9899
2022-07-06 14:36:33,36.5672
2022-07-06 14:36:32,30.5764
2022-07-06 14:36:31,19.0476
2022-07-06 14:36:30,16.5842
2022-07-06 14:36:29,15.25
2022-07-06 14:36:28,15.4229
2022-07-06 14:36:27,15.6716
2022-07-06 14:36:26,13.5338
2022-07-06 14:36:25,15.7895
2022-07-06 14:36:24,15.099
2022-07-06 14:36:23,15.6328
2022-07-06 14:36:22,16.0401
2022-07-06 14:36:21,41.5423
2022-07-06 14:36:20,61
2022-07-06 14:36:19,35.8396
2022-07-06 14:36:18,36.4322
2022-07-06 14:36:17,39.8496
2022-07-06 14:36:16,32
2022-07-06 14:36:15,44.5
2022-07-06 14:36:14,35.8396
2022-07-06 14:36:13,36.5
2022-07-06 14:36:12,37
2022-07-06 14:36:11,36.0902
2022-07-06 14:36:10,64.6616
2022-07-06 14:36:09,34.5
2022-07-06 14:36:08,35.8396
2022-07-06 14:36:07,38.3459
2022-07-06 14:36:06,36.6834
2022-07-06 14:36:05,37.3762
2022-07-06 14:36:04,14.6096
2022-07-06 14:36:03,14.5729
2022-07-06 14:36:02,15.9601
2022-07-06 14:36:01,15.5
2022-07-06 14:36:00,21.9451
2022-07-06 14:35:59,27.7078
2022-07-06 14:35:58,27.2727
2022-07-06 14:35:57,10.7232
2022-07-06 14:35:56,20.5514
2022-07-06 14:35:55,32.4121
2022-07-06 14:35:54,27.4314
2022-07-06 14:35:53,36.75
2022-07-06 14:35:52,33.5
2022-07-06 14:35:51,28.3208
2022-07-06 14:35:50,21.5
2022-07-06 14:35:49,15.9204
2022-07-06 14:35:48,14.6402
2022-07-06 14:35:47,14.5
2022-07-06 14:35:46,14.0704
2022-07-06 14:35:45,31.25
2022-07-06 14:35:44,27.2953
2022-07-06 14:35:43,16.3772
2022-07-06 14:35:42,15.7107
2022-07-06 14:35:41,15.6328
2022-07-06 14:35:40,14.5
2022-07-06 14:35:39,22.4439
2022-07-06 14:35:38,15.0617
2022-07-06 14:35:37,14.9626
2022-07-06 14:35:36,15.3846
2022-07-06 14:35:35,14.3216
2022-07-06 14:35:34,11.7794
2022-07-06 14:35:33,28.9277
2022-07-06 14:35:32,39.8496
2022-07-06 14:35:31,46.6165
2022-07-06 14:35:30,50.3741
2022-07-06 14:35:29,49.5
2022-07-06 14:35:28,44.2211
2022-07-06 14:35:27,17.1642
2022-07-06 14:35:26,14.4638
2022-07-06 14:35:25,15.4613
2022-07-06 14:35:24,15.5779
2022-07-06 14:35:23,14.25
2022-07-06 14:35:22,29.3532
2022-07-06 14:35:21,25.8706
2022-07-06 14:35:20,25.3731
2022-07-06 14:35:19,13.8539
2022-07-06 14:35:18,31.5
2022-07-06 14:35:17,52.25
2022-07-06 14:35:16,65.5
2022-07-06 14:35:15,60.0997
2022-07-06 14:35:14,46.1153
2022-07-06 14:35:13,44.5
2022-07-06 14:35:12,51.3784
2022-07-06 14:35:11,46.2687
2022-07-06 14:35:10,64.6617
2022-07-06 14:35:09,64.9123
2022-07-06 14:35:08,52.75
2022-07-06 14:35:07,57.1072
2022-07-06 14:35:06,75.5611
2022-07-06 14:35:05,40.8521
2022-07-06 14:35:04,41.791
2022-07-06 14:35:03,33.4171
2022-07-06 14:35:02,61
