time,usage
2022-06-07 02:47:28,25.5319
2022-06-07 02:47:27,30.1387
2022-06-07 02:47:26,29.7468
2022-06-07 02:47:25,22.9713
2022-06-07 02:47:24,26.2233
2022-06-07 02:47:23,39.2857
2022-06-07 02:47:22,42.8571
2022-06-07 02:47:21,21.8159
2022-06-07 02:47:20,17.1679
2022-06-07 02:47:19,31.5121
2022-06-07 02:47:18,42.4242
2022-06-07 02:47:17,38.7421
2022-06-07 02:47:16,28.6432
2022-06-07 02:47:15,24.125
2022-06-07 02:47:14,34.8371
2022-06-07 02:47:13,41.3706
2022-06-07 02:47:12,38.7261
2022-06-07 02:47:11,23.4257
2022-06-07 02:47:10,25.2185
2022-06-07 02:47:09,27.044
2022-06-07 02:47:08,28.4625
2022-06-07 02:47:07,30.1648
2022-06-07 02:47:06,25.6671
2022-06-07 02:47:05,24.25
2022-06-07 02:47:04,33.8812
2022-06-07 02:47:03,43.2911
2022-06-07 02:47:02,40.9091
2022-06-07 02:47:01,31.0945
2022-06-07 02:47:00,12.6566
2022-06-07 02:46:59,22.0126
2022-06-07 02:46:58,30.0637
2022-06-07 02:46:57,39.1909
2022-06-07 02:46:56,27
2022-06-07 02:46:55,20.6508
2022-06-07 02:46:54,27.5126
2022-06-07 02:46:53,44.1624
2022-06-07 02:46:52,43.8356
2022-06-07 02:46:51,27.1016
2022-06-07 02:46:50,12.798
2022-06-07 02:46:49,20.4489
2022-06-07 02:46:48,42.6043
2022-06-07 02:46:47,40.1763
2022-06-07 02:46:46,28.3544
2022-06-07 02:46:45,14.3036
2022-06-07 02:46:44,23.25
2022-06-07 02:46:43,42.5693
2022-06-07 02:46:42,43.3584
2022-06-07 02:46:41,32.2097
2022-06-07 02:46:40,30.3371
2022-06-07 02:46:39,30.8271
2022-06-07 02:46:38,37.5469
2022-06-07 02:46:37,37.625
2022-06-07 02:46:36,31.4536
2022-06-07 02:46:35,32.75
2022-06-07 02:46:34,31.203
2022-06-07 02:46:33,34.5
2022-06-07 02:46:32,37.4687
2022-06-07 02:46:31,31.2422
2022-06-07 02:46:30,19.0715
2022-06-07 02:46:29,22.8356
2022-06-07 02:46:28,42.2589
2022-06-07 02:46:27,42.6087
2022-06-07 02:46:26,28.1796
2022-06-07 02:46:25,29.6061
2022-06-07 02:46:24,29.8602
2022-06-07 02:46:23,23.6478
2022-06-07 02:46:22,30.375
2022-06-07 02:46:21,13.5169
2022-06-07 02:46:20,18.7657
2022-06-07 02:46:19,27.0886
2022-06-07 02:46:18,27.5253
2022-06-07 02:46:17,25.0627
2022-06-07 02:46:16,24.5902
2022-06-07 02:46:15,28.0101
2022-06-07 02:46:14,30.4071
2022-06-07 02:46:13,26.7427
2022-06-07 02:46:12,20.4005
2022-06-07 02:46:11,25.8469
